id;estado;veredito;familia;uf;municipio;inicio;fim;prazo;rota_usada;achado;proximo_passo;objeto;pagina_oficial
a55abe4e;fechada;atencao;;GO;Senador Canedo;2025-01-09;2025-12-19;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Chamamento de credenciamento para habilitar instituicao a executar Protecao Social Especial de Alta Complexidade, acolhimento de longa permanencia para idosos (ILPI) em Senador Canedo/GO, com demanda reprimida de 12 vagas em tres graus de dependencia. Pode ser parceria de fomento ou compra de vaga: o objeto nao diz. Prazo confirmado 09/01 a 19/12/2025, encerrado. E de Goias e e o perfil de entidade que o escritorio atende: vale conferir o instrumento no edital e acompanhar a proxima edicao.;;[Portal de Compras Públicas] - Chamamento Público de Credenciamento, habilitar instituição para execução de serviços da Proteção Social Especial de Alta Complexidade - Acolhimento Institucional de Longa Permanência para Idosos (ILPI), para o atendimento de pessoas idosas de ambos os sexos, com idade acima de 60 anos, sendo, 5 (cinco) com grau de dependência I, 9 (nove) com grau de dependência II, e 7 (sete) com grau de dependência III. O municipio possui a demanda reprimida de 12 vagas divididos em diferentes graus :2 (dois) com grau de dependência l, 6 (seis) com grau de dependência ll, e 4 (quatro) com grau de dependência lll na intenção de sanar as demandas assim como, da possibilidade de abertura de vagas futuras de acordo com as demandas de acordo com o disposto na Resolução da Diretoria Colegiada - RDC Nº 502, de 27 de maio de 2021, em situação de vulnerabilidade social, para cobertura total, para atender as necessidades da Secretaria Municipal de Assistência Social e Cidadania, nesse TERMO e seus Anexos.;https://pncp.gov.br/app/editais/25107525000151/2024/290
a5e0b0ee;fechada;reprovado;uso_de_espaco_publico;SC;SC/Luiz Alves;2023-05-31;2023-06-14;encerrado;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"PRAZO CONFIRMADO NO DOCUMENTO: ""O credenciamento, com a devida entrega dos envelopes de habilitacao e da proposta, tera como inicio o dia 31 de maio de 2023 as 08h00min e se encerrara para o recebimento destes no dia 14 de junho de 2023 as 08h45min"". O objeto e a 29a Festa da Banana: credenciamento de espaco em evento. Encerrado.";;"CHAMAMENTO PÚBLICO DE PESSOAS JURÍDICAS, VISANDO O CREDENCIAMENTO PARA A OFERTA DE COTAS DE PATROCÍNIO PARA A REALIZAÇÃO DA ""31ª FESTA NACIONAL DA CACHAÇA E 29ª FESTA DA BANANA""";https://pncp.gov.br/app/editais/83102319000155/2023/106
a637972c;fechada;reprovado;servico_ao_orgao;PR;Pato Branco;2024-08-05;2024-08-05;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Mesmo credenciamento 001/2023 do consorcio, ato de adesao de 05/08/2024: servicos complementares especializados.;;Chamamento Público nº 001/2023 - Credenciamento de pessoas jurídicas para a realização de serviços complementares especializados.;https://pncp.gov.br/app/editais/00136858000188/2024/209
a83a7653;fechada;aprovado;;BA;Barreiras;2025-05-07;2025-05-28;encerrado;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"PRAZO CONFIRMADO NO DOCUMENTO de Barreiras/BA (arquivo ZIP com o edital dentro): o item ""7. DAS INSCRICOES E DA APRESENTACAO DOS DOCUMENTOS"" e as datas 07/05 e 28/05/2025 confirmam a janela da API. Encerrado, festejos juninos sao anuais — revisitar em abril.";;[LICITANET] - Credenciamento de seleção e apoio financeiro às Quadrilhas Juninas para os Festejos Juninos de 2025 no município de Barreiras-BA, conforme edital e seus anexos.;https://pncp.gov.br/app/editais/13654405000195/2025/17
a8d4a669;fechada;atencao;;RN;Nísia Floresta;2024-06-06;2024-06-28;encerrado;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"FECHADO PELO DOCUMENTO, COM PRAZO CONFIRMADO. O edital traz: ""ENTREGA DOS ENVELOPES: LOCAL: PREFEITURA MUNICIPAL DE NISIA FLORESTA/RN. DATA: De 06 de junho a 28 de junho de 2024. HORARIO: Das 08h00min..."", e antes disso ""a partir do dia 06/06/2024, das 09h00 as 13h00, nos dias uteis"". Prazo confirmado: 06/06 a 28/06/2024, encerrado. O documento nao esclarece se o instrumento e parceria da Lei 13.019 ou contrato de gestao — o titulo do arquivo e ""EDITAL CREDENCIAMENTO 01-2024 - OS"", e essa sigla OS aponta Organizacao Social, portanto contrato de gestao. Fica em atencao com essa ressalva registrada.";;credenciamento de instituições reconhecidas como Organizações da Sociedade Civil (OSC) junto à Secretaria Municipal de Saúde para possíveis e futuras parcerias na seguinte área GERENCIAMENTO E EXECUÇÃO DE AÇÕES E SERVIÇOS EM UNIDADES DE SAÚDE DA REDE ASSISTENCIAL DA SUPERVISÃO TÉCNICA DE SAÚDE NÍSIA FLORESTA/RN.;https://pncp.gov.br/app/editais/08167306000149/2024/58
a8f0d88d;fechada;reprovado;servico_ao_orgao;GO;Diorama;2024-06-05;2024-12-31;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento para contratacao de profissionais da saude para a Secretaria Municipal de Saude de Diorama/GO. Prazo confirmado 05/06 a 31/12/2024.;;CHAMAMENTO PUBLICO/CREDENCIAMENTO PARA CONTRATAÇÃO DE PROFISSIONAIS DA SAÚDE PARA ATENDIMENTO AS DEMANDAS DA SECRETARIA MUNICIPAL DE SAÚDE.;https://pncp.gov.br/app/editais/10523857000140/2024/40
a8face1b;fechada;reprovado;servico_ao_orgao;MG;MG/Paraisópolis;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - CREDENCIAMENTO VIA CHAMAMENTO PÚBLICO PARA A CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS ELÉTRICOS AUTOMOTIVOS, ALINHAMENTO E BALANCEAMENTO DE PNEUS, PARA ATENDIMENTO DA FROTA MUNICIPAL, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO ANEXO;
a9858a26;fechada;reprovado;instituicao_financeira;RS;RS/Sério;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Objeto: credenciamento de instituicao financeira para credito a microempreendedores. O prazo nao foi confirmado e isso deixou de importar: o registro nao e edital de fomento a OSC, e nenhuma data mudaria esse veredito. Familia de inconformidade: instituicao_financeira. Fica na base como reprovado, com o motivo, e nao consome mais fila de verificacao.;;"O objeto deste edital é o credenciamento de instituição financeira que disponibilize crédito/financiamento a microempreendedores individuais, microempresas e empresas de pequeno porte , sediadas no Município de Sério/RS, com taxa de juros, limitada a 1,59% (um virgula cinquenta e nove por cento)";
aa9a6217;fechada;reprovado;servico_ao_orgao;BA;BA/Mansidão;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;"O presente credenciamento tem por objetivo a fixação de normas e regras prévias para  cadastramento e posterior credenciamento/contratação de pessoas físicas e/ou jurídicas para  prestação de serviços na área de saúde do município de MANSIDÃO, tanto na área urbana, quanto  rural, visando o atendi";
ab865aa3;fechada;aprovado;;AL;AL/Maceió;;;sem_prazo_confirmado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Chamamento na forma de credenciamento de ASSOCIACOES E COOPERATIVAS DE TRABALHADORES CATADORES para assinatura de TERMO DE COMPROMISSO visando recolhimento e processamento do residuo reciclavel produzido nas dependencias do PODER JUDICIARIO DE ALAGOAS. Destinatario exclusivo sao cooperativas de catadores, instrumento nomeado (termo de compromisso) e modelo do Decreto 5.940/2006: a cooperativa fica com o material. Oportunidade real e de baixa concorrencia. Sem datas publicadas no registro capturado (veio de plataforma privada), os dois campos vao null com o motivo. Orgao do Judiciario: familia de fonte que o catalogo cobre pouco e que repete o chamamento periodicamente.;;[LICITANET] - Chamamento público na forma de credenciamento de associações e/ou cooperativas de trabalhadores catadores para assinatura de TERMO DE COMPROMISSO objetivando o recolhimento e processamento de resíduo reciclável e reutilizável produzido nas dependências do Poder Judiciário de Alagoas na;
ace2eed8;fechada;reprovado;parceria_ja_celebrada;GO;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade parceria_ja_celebrada: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;;https://goias.gov.br/cultura/termos-de-fomento/
ae221851;fechada;reprovado;cache_artistico;BA;Santaluz;2026-09-01;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade cache_artistico: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMAMENTO PÚBLICO PARA FINS DE CREDENCIAMENTO DE MÚSICOS, BANDAS E GRUPOS CULTURAIS LOCAIS, COM A FINALIDADE DE REALIZAR APRESENTAÇÕES ARTÍSTICAS EM EVENTOS CULTURAIS PROMOVIDOS PELA SECRETARIA MUNICIPAL DE CULTURA DE SANTALUZ.;https://pncp.gov.br/app/editais/13807870000119/2026/135
af36808b;fechada;reprovado;servico_ao_orgao;ES;São Mateus;2025-04-02;2025-12-31;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de instituicoes privadas, com ou sem fins lucrativos, prestadoras de servicos de saude, pela Secretaria de Estado da Saude do Espirito Santo. Objeto truncado na origem, mas o padrao e inequivoco: prestacao complementar ao SUS remunerada por procedimento. Prazo confirmado 02/04 a 31/12/2025.;;CREDENCIAMENTO DE INSTITUIÇÕES PRIVADAS, COM OU SEM FINS LUCRATIVOS, PRESTADORAS DE SERVIÇOS DE SAÚD;https://pncp.gov.br/app/editais/27080605000439/2025/14
b02a8e79;fechada;aprovado;;CE;Tamboril;2024-05-03;2024-05-21;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;CREDENCIAMENTO PARA O FOMENTO, por concessao de APOIO FINANCEIRO, a iniciativas de promocao das tradicoes regionais cearenses do periodo junino. Fomento nomeado no proprio objeto. Prazo confirmado 03 a 21/05/2024, encerrado. Tamboril/CE tem dois editais de fomento na base: municipio a monitorar.;;CREDENCIAMENTO PARA O FOMENTO, POR MEIO DA CONCESSÃO DE APOIO FINANCEIRO, A REALIZAÇÃO DE INICIATIVAS DESTINADAS À PROMOÇÃO, PRESERVAÇÃO E DIFUSÃO DAS TRADIÇÕES REGIONAIS CEARENSES VOLTADAS PARA AS MANIFESTAÇÕES PRÓPRIAS DO PERIODO JUNINO.;https://pncp.gov.br/app/editais/07705817000104/2024/29
b0ddc9e8;fechada;reprovado;resultado_de_edital;GO;Cocalzinho de Goiás;2023-11-16;2023-11-16;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;CONTRATACAO de Organizacao da Sociedade Civil para celebracao de termo de colaboracao NOS TERMOS DO EDITAL DE CHAMAMENTO PUBLICO 001/2021. E o ato decorrente de um edital de 2021 ja julgado: a OSC vencedora esta sendo contratada. Nao ha fase de inscricao. Registro de Cocalzinho de Goias, fica no acervo de GO como historico.;;CONTRATAÇÃO DE ORGANIZAÇÃO DE SOCIEDADE CIVIL, PARA CELEBRAÇÃO DE TERMO DE COLABORAÇÃO, NOS TERMOS DO EDITAL DE CHAMAMENTO PÚBLICO N° 001/2021;https://pncp.gov.br/app/editais/11337362000199/2023/58
b2966ae1;fechada;reprovado;servico_ao_orgao;PA;PA/Limoeiro do Ajuru;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - CREDENCIAMENTO DE PESSOAS JURÍDICAS COM OU SEM FINS LUCRATIVOS ESPECIALIZADAS NA PRESTAÇÃO DE SERVIÇOS MÉDICOS, VISANDO À REALIZAÇÃO DE PLANTÕES MÉDICOS PRESENCIAIS DE 12 (DOZE) HORAS, DESTINADOS AO ATENDIMENTO DAS DEMANDAS ASSISTENCIAIS DA SECRETARIA MUNICIPAL DE SAÚD;
b2db4fce;fechada;reprovado;mecanismo_permanente;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade mecanismo_permanente: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;;https://www.gov.br/cultura/pt-br/assuntos/acoes-programas-e-politicas/lei-rouanet-1
b52df3d4;fechada;reprovado;compra_ou_fornecimento;BA;BA/Curaçá;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade compra_ou_fornecimento: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Credenciamento para aquisição de gêneros alimentícios diretamente da Agricultura Familiar e do Empreendedor Familiar Rural ou suas organizações, visando o atendimento do Programa Nacional de Alimentação Escolar - PNAE dos alunos atendidos pela rede municipal de ensino.;
b618e2a1;fechada;atencao;;PA;Belém;2024-05-15;2024-05-28;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de PJ sem fins lucrativos qualificadas como organizacoes sociais, de OSC e tambem de PJ com fins lucrativos, para firmar ou RENOVAR PARCERIAS que oportunizem atividades laborais a pessoas privadas de liberdade no Sistema Penitenciario do Para. O instrumento e parceria e admite OSC — mas o edital e regido pela Lei 14.133/2021, nao pela 13.019, o que costuma indicar contrapartida de mao de obra e nao repasse. Prazo confirmado 15 a 28/05/2024, encerrado. Vale conferir o instrumento: e nicho pouco disputado.;;Constitui objeto do presente Edital, o Credenciamento de pessoas jurídicas de direito privado sem fins lucrativos, qualificadas como organizações sociais, das organizações da sociedade civil, e das pessoas jurídicas de direito privado com fins lucrativos conforme parâmetros legais estabelecidos na Lei nº 14.133/2021, no intuito de firmar ou renovar parcerias para oportunizar atividades laborais às pessoas privadas de liberdade do Sistema Penitenciário do Estado do Pará.;https://pncp.gov.br/app/editais/05929042000125/2024/21
b64c2a01;fechada;reprovado;servico_ao_orgao;RS;RS/Montenegro;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;Credenciamento de Hospitais Públicos, Hospitais Privados sem fins lucrativos e Hospitais Privados com fins lucrativos, que a partir da publicação receberá a documentação para “Credenciamento de  serviço complementar ao SUS de unidades hospitalares que disponibilizam leitos de Unidade de Terapia Inte;
b858a9eb;fechada;atencao;;SP;Peruíbe;2024-11-05;2029-11-05;aberto;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;ABERTO. Credenciamento de Instituicoes de Longa Permanencia para Idosos interessadas em prestar servicos de forma COMPLEMENTAR AO SUAS, acolhimento de pessoas a partir de 60 anos, em Peruibe/SP. Janela real de 05/11/2024 a 05/11/2029 — credenciamento permanente de cinco anos, incomum e util: entidade que se organize agora ainda entra. Complementaridade ao SUAS admite parceria ou compra de vaga, conferir o instrumento.;;CREDENCIAMENTO DE INSTITUIÇÕES PRIVADAS, COM OU SEM FINS LUCRATIVOS, INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS, INTERESSADAS EM PRESTAR SERVIÇOS DE FORMA COMPLEMENTAR AO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS), REFERENTE AO ACOLHIMENTO INSTITUCIONAL DE PESSOAS IDOSAS A PARTIR DE 60 ANOS;https://pncp.gov.br/app/editais/46578514000120/2024/269
ba3fdfb0;fechada;aprovado;;SP;São Carlos;2026-06-23;2026-08-12;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Concessao de PREMIACAO e contratacao de propostas artisticas de Artes Visuais Urbanas com recursos do PNAB, em Sao Carlos/SP: aquisicao de tres obras (graffiti, street art, muralismo, pintura, escultura) para instalacao no Parque do Bicao, Parque da Estacao e Praca Romao Felipe Andriotti. Premiacao com recurso do PNAB e fomento, a modalidade e Concurso. Prazo confirmado 23/06 a 12/08/2026, encerrado ha menos de um mes. Sao Carlos tem PNAB proprio e ativo: monitorar de perto.;;Concessão de premiação e contratação de propostas artísticas de Artes Visuais Urbanas, com recursos oriundos da Política Nacional Aldir Blanc de Fomento à Cultura – PNAB, instituída pela Lei Federal nº 14.399/2022 (aquisição de 3 (três) obras artísticas voltadas às linguagens de graffiti, street art, muralismo, pintura, escultura e demais modalidades correlatas de artes visuais urbanas a serem realizadas/instaladas nos seguintes locais: Parque do Bicão, Parque da Estação, Praça Romão Felipe Andriotti – Distrito de Água Vermelha.) - CC 109179-4, AG 295-X.;https://pncp.gov.br/app/editais/45358249000101/2026/642
bdb12843;fechada;atencao;pre_qualificacao_de_prestador;;;;;sem_prazo_confirmado;pagina oficial de licitacoes do municipio (santaluziadoparua.ma.gov.br), lida da nuvem;"A pagina oficial NAO tem o ""Edital de Dialogo Competitivo 002/2026"" que a materia de origem atribuiu ao municipio. Tem a Pre-qualificacao 001/2026, tipo tecnica e preco, com objeto ""SELECAO DE ORGANIZACAO ESPECIALIZADA EM CAPTACAO DE RECURSOS"" e abertura em 15/07/2026, sem prazo de inscricao publicado. Divergencia registrada: vale a pagina oficial. Observacao de valor para o escritorio — o objeto e a contratacao de uma organizacao especializada em captacao, o que pode interessar a uma entidade do proprio portfolio, e nao a captacao de recurso por ela.";;SELECAO DE ORGANIZACAO ESPECIALIZADA EM CAPTACAO DE RECURSOS - Pre-qualificacao 001/2026, tipo tecnica e preco, abertura em 15/07/2026.;https://www.santaluziadoparua.ma.gov.br/licitacaolista.php?id=731
bf76e910;fechada;aprovado;;MG;Ribeirão das Neves;2024-10-02;2024-10-16;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de PROJETOS CULTURAIS DO AUDIOVISUAL para receberem APOIO FINANCEIRO por celebracao de TERMO DE EXECUCAO CULTURAL, em Ribeirao das Neves/MG. Instrumento de fomento nomeado e apoio financeiro a projeto. Prazo confirmado 02 a 16/10/2024, encerrado.;;CREDENCIAMENTO DE PROJETOS CULTURAIS DO AUDIOVISUAL, PARA RECEBEREM APOIO FINANCEIRO NAS CATEGORIAS DESCRITAS NA TABELA,, POR MEIO DA CELEBRAÇÃO DE TERMO DE EXECUÇÃO CULTURAL, COM OBJETIVO DE INCENTIVAR AS DIVERSAS FORMAS DE MANIFESTAÇÕES CULTURAIS DO MUNICÍPIO DE RIBEIRÃO DAS NEVES;https://pncp.gov.br/app/editais/18314609000109/2024/46
c017e9d7;fechada;atencao;;RN;Acari;2025-09-29;2025-12-31;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de OSC ou OSCIP para ACOLHIMENTO INSTITUCIONAL de jovens e adultos com e sem necessidades especiais, na protecao social especial de alta complexidade de Acari/RN. Destinatario exclusivo sao OSC e OSCIP — o que aproxima do fomento — mas acolhimento costuma ser remunerado por vaga. Prazo confirmado 29/09 a 31/12/2025, encerrado. Registro que estava perdido em plataforma privada e foi relocalizado pela busca oficial do PNCP. Conferir o instrumento.;;[Portal de Compras Públicas] - CREDENCIAMENTO DE ORGANIZAÇÃO DA SOCIEDADE CIVIL OU ORGANIZAÇÕES DA SOCIEDADE CIVIL DE INTERESSE PÚBLICO PARA ACOLHIMENTO INSTITUCIONAL DE JOVENS E/OU ADULTOS COM E SEM NECESSIDADES ESPECIAIS, NO ÂMBITO DOS SERVIÇOS SOCIOASSISTENCIAIS DE PROTEÇÃO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE DA SECRETARIA MUNICIPAL DE TRABALHO, HABITAÇÃO E ASSISTÊNCIA SOCIAL DO MUNICÍPIO DE ACARI/RN.;https://pncp.gov.br/app/editais/08097008000120/2025/22
c29759b6;fechada;reprovado;empresa_ou_mercado;MG;MG/Coqueiral;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade empresa_ou_mercado: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;[Portal de Compras Públicas] - Constitui objeto deste Chamamento Público a seleção, pelo Município de Coqueiral, de empresas do ramo da Construção Civil interessadas em apresentar projetos e estudos de engenharia para a produção de Empreendimentos Habitacionais de Interesse Social (EHIS), por meio d;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Coqueiral-1312/CRED-002-2024-2024-316305
c2e4926f;fechada;atencao;pre_qualificacao_de_prestador;;;;;sem_prazo_confirmado;pagina oficial de licitacoes do municipio (santaluziadoparua.ma.gov.br), lida da nuvem;"A pagina oficial NAO tem o ""Edital de Dialogo Competitivo 002/2026"" que a materia de origem atribuiu ao municipio. Tem a Pre-qualificacao 001/2026, tipo tecnica e preco, com objeto ""SELECAO DE ORGANIZACAO ESPECIALIZADA EM CAPTACAO DE RECURSOS"" e abertura em 15/07/2026, sem prazo de inscricao publicado. Divergencia registrada: vale a pagina oficial. Observacao de valor para o escritorio — o objeto e a contratacao de uma organizacao especializada em captacao, o que pode interessar a uma entidade do proprio portfolio, e nao a captacao de recurso por ela.";;SELECAO DE ORGANIZACAO ESPECIALIZADA EM CAPTACAO DE RECURSOS - Pre-qualificacao 001/2026, tipo tecnica e preco, abertura em 15/07/2026.;https://www.santaluziadoparua.ma.gov.br/licitacaolista.php?id=731
c3bd65eb;fechada;aprovado;;PR;Kaloré;;2024-05-20;encerrado;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"DATA CONFIRMADA NO DOCUMENTO de Kalore/PR: ""DATA E HORARIO DA PRIMEIRA SESSAO DIA 20/05/2024 AS 09h30min"", com entrega da proposta por e-mail ou no endereco fisico ate a sessao. O inicio nao esta fixado no documento (credenciamento por inexigibilidade, edital INEX 006-2024) e vai nulo. Confirma o enquadramento: atendimento educacional especializado a pessoas com deficiencia, destinatario exclusivo PJ sem fins lucrativos — o credenciamento classico da APAE.";;CREDENCIAMENTO DE PESSOA(S) JURÍDICA(S) SEM FINS LUCRATIVOS INTERESSADA(S) EM EXECUTAR SERVIÇOS DE ATENDIMENTO EDUCACIONAL A PESSOAS COM DEFICIÊNCIA (PREFERENCIALMENTE INTELECTUAL E MÚLTIPLA) NA FAIXA ETÁRIA DE 0 A 70 ANOS OU MAIS, DE AMBOS OS SEXOS, EM ESCOLA DE EDUCAÇÃO BÁSICA NA MODALIDADE EDUCAÇÃO ESPECIAL;https://pncp.gov.br/app/editais/75771238000110/2024/24
c3d8c477;fechada;reprovado;servico_ao_orgao;BA;BA/Olindina;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade servico_ao_orgao: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS, SEM FINS LUCRATIVOS, PARA A PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE - SUS DE CARÁTER AMBULATORIAL, A FIM DE ASSEGURAR A MELHOR PROMOÇÃO E ASSISTÊNCIA À SAÚDE, DE FORMA COMPLEMENTAR AS ATIVIDADES DA REDE PÚBLIC;
c3fc454b;fechada;reprovado;compra_de_vaga;SC;SC/Tubarão;;;sem_prazo_confirmado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de servicos de acolhimento institucional de longa permanencia para idosos em Tubarao/SC, e o proprio objeto se funda na LEI 14.133/2021 (licitacoes e contratos), citando o Estatuto do Idoso e a Lei 13.146/2015 apenas como normas de referencia do servico. A lei invocada e o discriminador: quando o municipio celebra parceria, o objeto cita a Lei 13.019/2014, quando compra vaga, cita a 14.133. Aqui cita a 14.133. Familia nova: compra_de_vaga. RESSALVA UTIL: para entidade que JA opera ILPI, compra de vaga e receita legitima e recorrente — apenas nao e fomento, e por isso nao entra como oportunidade de captacao de projeto.;;[Portal de Compras Públicas] - Credenciamento de serviços de acolhimento Institucional de Longa Permanência para Idosos (ILPI), de acordo com a Lei Federal nº 14.133, de 1º de abril de 2021, Lei 10.741/2003 – Estatuto do Idoso, Lei 13.146/2015 e demais normas legais federais, estaduais e municipais;
c4425625;fechada;aprovado;;PR;Curitiba;2026-09-02;2026-09-22;aberto;documento do edital anexado pelo proprio orgao ao registro do PNCP, baixado e lido por pdf.js no navegador do titular (origem declarada);"FECHADO E ABERTO — E OPORTUNIDADE, NAO RUIDO. O objeto de tres palavras esconde outra coisa: o edital de 75 paginas diz ""1. OBJETO 1.1 CHAMAMENTO PUBLICO PARA DOACAO DE BENS MOVEIS INSERVIVEIS E/OU DESNECESSARIOS - procedimento de doacao de bens moveis inserviveis e/ou desnecessarios (bens de consumo em desuso, obsoletos ou vencidos, reciclaveis/reutilizaveis)"", do Departamento de Estradas de Rodagem do Parana. E a mesma modalidade de Colombo/PR: a entidade RECEBE bens. Prazo confirmado no documento e coincidente com a API: 02/09 a 22/09/2026. ABERTO, FECHA EM 22/09/2026.";;CHAMAMENTO PÚBLICO RESÍDUOS SÓLIDOS;https://pncp.gov.br/app/editais/76669324000189/2026/128
c6062e88;fechada;reprovado;conteudo_editorial;;;;;sem_prazo_confirmado;decidido pelo proprio objeto, sem necessidade do documento;Familia de inconformidade conteudo_editorial: o objeto por si so define o veredito. Prazo nao confirmado deixou de importar, porque o registro nao e edital de fomento a OSC e nenhuma data mudaria isso.;;;
c622d55b;fechada;reprovado;servico_ao_orgao;GO;Palestina de Goiás;2025-01-07;2025-01-07;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;"Objeto de seis palavras: ""CREDENCIAMENTO/CHAMAMENTO PUBLICO NA AREA DA SAUDE"", do Fundo Municipal de Saude de Palestina de Goias. Insuficiente para enquadrar por si, mas o padrao de fundo municipal de saude com credenciamento aberto e, em toda a base, prestacao de servico ao orgao — 128 casos, nenhuma excecao. Prazo confirmado 07/01/2025. Como e de Goias, a leitura do documento fica pendente apenas para o acervo historico, nao para decisao de captacao.";;CREDENCIAMENTO/CHAMAMENTO PÚBLICO NA AREA DA SAÚDE.;https://pncp.gov.br/app/editais/10842697000100/2025/1
c696f3b3;fechada;reprovado;servico_ao_orgao;MG;Juiz de Fora;2025-01-28;2025-01-28;encerrado;objeto integral declarado pelo proprio orgao na API oficial de consulta do PNCP, lido registro por registro;Credenciamento de pessoas juridicas, entidades publicas e filantropicas para realizar as etapas do XXXVII Ranking de Corridas de Rua da Prefeitura de Juiz de Fora. E execucao de etapa de evento esportivo do municipio, remunerada por etapa. Prazo confirmado 28/01/2025.;;Chamamento Público para o Credenciamento de pessoas jurídicas de direito privado, entidades públicas, filantrópicas, para realização das etapas do XXXVII Ranking Prefeitura de Juiz de Fora de Corridas de Rua. SEL;https://pncp.gov.br/app/editais/18338178000102/2025/76
