0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.09.072.564 I slot print_timing: id  1 | task 6817 | n_gen =    323, tg =  24.74 t/s, tg_3s =  24.51 t/s
7.12.081.932 I slot print_timing: id  1 | task 6817 | n_gen =    394, tg =  24.53 t/s, tg_3s =  23.59 t/s
7.12.341.247 I slot print_timing: id  1 | task 6817 | prompt eval time =      39.33 ms /     1 tokens (   39.33 ms per token,    25.43 tokens per second)
7.12.341.311 I slot print_timing: id  1 | task 6817 |        eval time =   16283.14 ms /   400 tokens (   40.81 ms per token,    24.50 tokens per second)
7.12.341.330 I slot print_timing: id  1 | task 6817 |       total time =   16322.47 ms /   401 tokens
7.12.341.348 I slot print_timing: id  1 | task 6817 |    graphs reused =       7161
7.12.342.857 I slot      release: id  1 | task 6817 | stop processing: n_tokens = 646, truncated = 0
7.12.353.132 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 433181074
7.12.353.337 I slot launch_slot_: id  0 | task 7218 | processing task, is_child = 0
7.31.693.024 I slot print_timing: id  0 | task 7218 | n_gen =    100, tg =  18.98 t/s, tg_3s =  19.17 t/s
7.34.699.792 I slot print_timing: id  0 | task 7218 | n_gen =    155, tg =  18.73 t/s, tg_3s =  18.29 t/s
7.37.713.418 I slot print_timing: id  0 | task 7218 | n_gen =    210, tg =  18.60 t/s, tg_3s =  18.25 t/s
7.40.716.748 I slot print_timing: id  0 | task 7218 | n_gen =    265, tg =  18.54 t/s, tg_3s =  18.31 t/s
7.43.752.636 I slot print_timing: id  0 | task 7218 | n_gen =    320, tg =  18.47 t/s, tg_3s =  18.12 t/s
7.46.791.550 I slot print_timing: id  0 | task 7218 | n_gen =    372, tg =  18.26 t/s, tg_3s =  17.11 t/s
7.48.426.322 I slot print_timing: id  0 | task 7218 | prompt eval time =   14114.68 ms /  1229 tokens (   11.48 ms per token,    87.07 tokens per second)
7.48.426.330 I slot print_timing: id  0 | task 7218 |        eval time =   21949.14 ms /   400 tokens (   55.01 ms per token,    18.18 tokens per second)
7.48.426.331 I slot print_timing: id  0 | task 7218 |       total time =   36063.82 ms /  1629 tokens
7.48.426.332 I slot print_timing: id  0 | task 7218 |    graphs reused =       7557
7.48.426.450 I slot      release: id  0 | task 7218 | stop processing: n_tokens = 1628, truncated = 0
7.48.439.824 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.273 (> 0.100 thold), f_keep = 0.057
7.48.469.154 I slot launch_slot_: id  0 | task 7619 | processing task, is_child = 0
7.54.428.621 I slot print_timing: id  0 | task 7619 | n_gen =    100, tg =  24.21 t/s, tg_3s =  24.46 t/s
7.57.429.363 I slot print_timing: id  0 | task 7619 | n_gen =    170, tg =  23.84 t/s, tg_3s =  23.33 t/s
8.00.446.744 I slot print_timing: id  0 | task 7619 | n_gen =    240, tg =  23.65 t/s, tg_3s =  23.20 t/s
8.03.479.271 I slot print_timing: id  0 | task 7619 | n_gen =    310, tg =  23.52 t/s, tg_3s =  23.08 t/s
8.06.490.523 I slot print_timing: id  0 | task 7619 | n_gen =    379, tg =  23.40 t/s, tg_3s =  22.91 t/s
8.07.402.364 I slot print_timing: id  0 | task 7619 | prompt eval time =    1870.91 ms /   166 tokens (   11.27 ms per token,    88.73 tokens per second)
8.07.402.426 I slot print_timing: id  0 | task 7619 |        eval time =   17062.24 ms /   400 tokens (   42.76 ms per token,    23.38 tokens per second)
8.07.402.447 I slot print_timing: id  0 | task 7619 |       total time =   18933.16 ms /   566 tokens
8.07.402.468 I slot print_timing: id  0 | task 7619 |    graphs reused =       7955
8.07.402.873 I slot      release: id  0 | task 7619 | stop processing: n_tokens = 736, truncated = 0
8.07.415.279 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 475755588
8.07.427.524 I slot launch_slot_: id  3 | task 8020 | processing task, is_child = 0
8.15.355.418 I slot print_timing: id  3 | task 8020 | n_gen =    100, tg =  17.43 t/s, tg_3s =  17.61 t/s
8.18.391.939 I slot print_timing: id  3 | task 8020 | n_gen =    152, tg =  17.33 t/s, tg_3s =  17.12 t/s
8.21.422.833 I slot print_timing: id  3 | task 8020 | n_gen =    205, tg =  17.37 t/s, tg_3s =  17.49 t/s
8.24.436.697 I slot print_timing: id  3 | task 8020 | n_gen =    257, tg =  17.34 t/s, tg_3s =  17.25 t/s
8.27.437.397 I slot print_timing: id  3 | task 8020 | n_gen =    308, tg =  17.29 t/s, tg_3s =  17.00 t/s
8.30.452.609 I slot print_timing: id  3 | task 8020 | n_gen =    359, tg =  17.23 t/s, tg_3s =  16.91 t/s
8.32.882.753 I slot print_timing: id  3 | task 8020 | prompt eval time =    2238.75 ms /   170 tokens (   13.17 ms per token,    75.94 tokens per second)
8.32.882.819 I slot print_timing: id  3 | task 8020 |        eval time =   23206.02 ms /   400 tokens (   58.16 ms per token,    17.19 tokens per second)
8.32.882.840 I slot print_timing: id  3 | task 8020 |       total time =   25444.78 ms /   570 tokens
8.32.882.861 I slot print_timing: id  3 | task 8020 |    graphs reused =       8353
8.32.883.312 I slot      release: id  3 | task 8020 | stop processing: n_tokens = 1565, truncated = 0
8.32.895.720 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.959 (> 0.100 thold), f_keep = 0.640
8.32.895.895 I slot launch_slot_: id  3 | task 8421 | processing task, is_child = 0
8.39.362.803 I slot print_timing: id  3 | task 8421 | n_gen =    100, tg =  17.45 t/s, tg_3s =  17.63 t/s
8.42.402.003 I slot print_timing: id  3 | task 8421 | n_gen =    153, tg =  17.45 t/s, tg_3s =  17.44 t/s
8.45.440.391 I slot print_timing: id  3 | task 8421 | n_gen =    206, tg =  17.45 t/s, tg_3s =  17.44 t/s
8.48.490.250 I slot print_timing: id  3 | task 8421 | n_gen =    259, tg =  17.43 t/s, tg_3s =  17.38 t/s
8.51.499.261 I slot print_timing: id  3 | task 8421 | n_gen =    311, tg =  17.41 t/s, tg_3s =  17.28 t/s
8.54.557.197 I slot print_timing: id  3 | task 8421 | n_gen =    363, tg =  17.35 t/s, tg_3s =  17.00 t/s
8.56.747.279 I slot print_timing: id  3 | task 8421 | prompt eval time =     794.17 ms /    43 tokens (   18.47 ms per token,    54.14 tokens per second)
8.56.747.345 I slot print_timing: id  3 | task 8421 |        eval time =   23057.15 ms /   400 tokens (   57.79 ms per token,    17.30 tokens per second)
8.56.747.366 I slot print_timing: id  3 | task 8421 |       total time =   23851.32 ms /   443 tokens
8.56.747.386 I slot print_timing: id  3 | task 8421 |    graphs reused =       8751
8.56.747.824 I slot      release: id  3 | task 8421 | stop processing: n_tokens = 1444, truncated = 0
8.56.760.191 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.880 (> 0.100 thold), f_keep = 0.690
8.56.760.384 I slot launch_slot_: id  3 | task 8822 | processing task, is_child = 0
9.04.352.074 I slot print_timing: id  3 | task 8822 | n_gen =    100, tg =  17.32 t/s, tg_3s =  17.49 t/s
9.07.355.197 I slot print_timing: id  3 | task 8822 | n_gen =    152, tg =  17.32 t/s, tg_3s =  17.32 t/s
9.10.365.234 I slot print_timing: id  3 | task 8822 | n_gen =    204, tg =  17.31 t/s, tg_3s =  17.28 t/s
9.13.382.898 I slot print_timing: id  3 | task 8822 | n_gen =    256, tg =  17.29 t/s, tg_3s =  17.23 t/s
9.16.385.863 I slot print_timing: id  3 | task 8822 | n_gen =    307, tg =  17.24 t/s, tg_3s =  16.98 t/s
9.19.395.290 I slot print_timing: id  3 | task 8822 | n_gen =    358, tg =  17.20 t/s, tg_3s =  16.95 t/s
9.21.867.805 I slot print_timing: id  3 | task 8822 | prompt eval time =    1874.59 ms /   136 tokens (   13.78 ms per token,    72.55 tokens per second)
9.21.867.865 I slot print_timing: id  3 | task 8822 |        eval time =   23232.76 ms /   400 tokens (   58.23 ms per token,    17.17 tokens per second)
9.21.867.887 I slot print_timing: id  3 | task 8822 |       total time =   25107.35 ms /   536 tokens
9.21.867.908 I slot print_timing: id  3 | task 8822 |    graphs reused =       9149
9.21.868.358 I slot      release: id  3 | task 8822 | stop processing: n_tokens = 1531, truncated = 0
9.21.879.515 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.355 (> 0.100 thold), f_keep = 0.060
9.21.902.282 I slot launch_slot_: id  3 | task 9223 | processing task, is_child = 0
9.27.930.038 I slot print_timing: id  3 | task 9223 | n_gen =    100, tg =  23.83 t/s, tg_3s =  24.07 t/s
9.30.944.459 I slot print_timing: id  3 | task 9223 | n_gen =    167, tg =  23.16 t/s, tg_3s =  22.23 t/s
9.33.970.775 I slot print_timing: id  3 | task 9223 | n_gen =    234, tg =  22.85 t/s, tg_3s =  22.14 t/s
9.36.999.367 I slot print_timing: id  3 | task 9223 | n_gen =    300, tg =  22.61 t/s, tg_3s =  21.79 t/s
9.40.043.559 I slot print_timing: id  3 | task 9223 | n_gen =    364, tg =  22.31 t/s, tg_3s =  21.02 t/s
9.41.751.893 I slot print_timing: id  3 | task 9223 | prompt eval time =    1873.06 ms /   167 tokens (   11.22 ms per token,    89.16 tokens per second)
9.41.751.955 I slot print_timing: id  3 | task 9223 |        eval time =   17976.45 ms /   400 tokens (   45.05 ms per token,    22.20 tokens per second)
9.41.751.977 I slot print_timing: id  3 | task 9223 |       total time =   19849.51 ms /   567 tokens
9.41.751.999 I slot print_timing: id  3 | task 9223 |    graphs reused =       9547
9.41.753.457 I slot      release: id  3 | task 9223 | stop processing: n_tokens = 658, truncated = 0
9.41.764.232 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 519123190
9.41.776.577 I slot launch_slot_: id  2 | task 9624 | processing task, is_child = 0
9.49.178.203 I slot print_timing: id  2 | task 9624 | n_gen =    100, tg =  16.01 t/s, tg_3s =  16.17 t/s
9.52.226.919 I slot print_timing: id  2 | task 9624 | n_gen =    149, tg =  16.03 t/s, tg_3s =  16.07 t/s
9.55.237.167 I slot print_timing: id  2 | task 9624 | n_gen =    197, tg =  16.01 t/s, tg_3s =  15.95 t/s
9.58.292.907 I slot print_timing: id  2 | task 9624 | n_gen =    246, tg =  16.02 t/s, tg_3s =  16.04 t/s
10.01.352.325 I slot print_timing: id  2 | task 9624 | n_gen =    295, tg =  16.02 t/s, tg_3s =  16.02 t/s
10.04.412.604 I slot print_timing: id  2 | task 9624 | n_gen =    344, tg =  16.01 t/s, tg_3s =  16.01 t/s
10.07.452.190 I slot print_timing: id  2 | task 9624 | n_gen =    393, tg =  16.03 t/s, tg_3s =  16.12 t/s
10.07.889.879 I slot print_timing: id  2 | task 9624 | prompt eval time =    1208.32 ms /    85 tokens (   14.22 ms per token,    70.35 tokens per second)
10.07.889.895 I slot print_timing: id  2 | task 9624 |        eval time =   24894.70 ms /   400 tokens (   62.39 ms per token,    16.03 tokens per second)
10.07.889.896 I slot print_timing: id  2 | task 9624 |       total time =   26103.02 ms /   485 tokens
10.07.889.897 I slot print_timing: id  2 | task 9624 |    graphs reused =       9945
10.07.890.009 I slot      release: id  2 | task 9624 | stop processing: n_tokens = 1480, truncated = 0
10.07.902.187 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.931 (> 0.100 thold), f_keep = 0.674
10.07.902.366 I slot launch_slot_: id  2 | task 10025 | processing task, is_child = 0
10.15.161.867 I slot print_timing: id  2 | task 10025 | n_gen =    100, tg =  16.11 t/s, tg_3s =  16.28 t/s
10.18.191.850 I slot print_timing: id  2 | task 10025 | n_gen =    149, tg =  16.13 t/s, tg_3s =  16.17 t/s
10.21.217.900 I slot print_timing: id  2 | task 10025 | n_gen =    198, tg =  16.15 t/s, tg_3s =  16.19 t/s
10.24.279.435 I slot print_timing: id  2 | task 10025 | n_gen =    247, tg =  16.12 t/s, tg_3s =  16.01 t/s
10.27.322.756 I slot print_timing: id  2 | task 10025 | n_gen =    296, tg =  16.12 t/s, tg_3s =  16.10 t/s
10.30.357.745 I slot print_timing: id  2 | task 10025 | n_gen =    345, tg =  16.12 t/s, tg_3s =  16.15 t/s
10.33.405.921 I slot print_timing: id  2 | task 10025 | n_gen =    394, tg =  16.11 t/s, tg_3s =  16.08 t/s
10.33.776.679 I slot print_timing: id  2 | task 10025 | prompt eval time =    1115.09 ms /    74 tokens (   15.07 ms per token,    66.36 tokens per second)
10.33.776.685 I slot print_timing: id  2 | task 10025 |        eval time =   24759.17 ms /   400 tokens (   62.05 ms per token,    16.12 tokens per second)
10.33.776.686 I slot print_timing: id  2 | task 10025 |       total time =   25874.26 ms /   474 tokens
10.33.776.687 I slot print_timing: id  2 | task 10025 |    graphs reused =      10343
10.33.778.342 I slot      release: id  2 | task 10025 | stop processing: n_tokens = 1471, truncated = 0
10.33.789.298 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.212 (> 0.100 thold), f_keep = 0.169
10.33.812.485 I slot launch_slot_: id  2 | task 10426 | processing task, is_child = 0
10.50.132.524 I slot print_timing: id  2 | task 10426 | n_gen =    100, tg =  18.75 t/s, tg_3s =  18.94 t/s
10.53.160.916 I slot print_timing: id  2 | task 10426 | n_gen =    157, tg =  18.77 t/s, tg_3s =  18.82 t/s
10.56.190.624 I slot print_timing: id  2 | task 10426 | n_gen =    213, tg =  18.70 t/s, tg_3s =  18.48 t/s
10.59.238.591 I slot print_timing: id  2 | task 10426 | n_gen =    268, tg =  18.56 t/s, tg_3s =  18.04 t/s
11.02.277.404 I slot print_timing: id  2 | task 10426 | n_gen =    323, tg =  18.48 t/s, tg_3s =  18.10 t/s
11.05.331.846 I slot print_timing: id  2 | task 10426 | n_gen =    378, tg =  18.41 t/s, tg_3s =  18.01 t/s
11.06.648.187 I slot print_timing: id  2 | task 10426 | prompt eval time =   11039.18 ms /   922 tokens (   11.97 ms per token,    83.52 tokens per second)
11.06.648.199 I slot print_timing: id  2 | task 10426 |        eval time =   21796.45 ms /   400 tokens (   54.63 ms per token,    18.31 tokens per second)
11.06.648.200 I slot print_timing: id  2 | task 10426 |       total time =   32835.63 ms /  1322 tokens
11.06.648.202 I slot print_timing: id  2 | task 10426 |    graphs reused =      10740
11.06.649.807 I slot      release: id  2 | task 10426 | stop processing: n_tokens = 1569, truncated = 0
11.06.659.337 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.310 (> 0.100 thold), f_keep = 0.059
11.06.688.327 I slot launch_slot_: id  2 | task 10827 | processing task, is_child = 0
11.12.235.539 I slot print_timing: id  2 | task 10827 | n_gen =    100, tg =  24.29 t/s, tg_3s =  24.53 t/s
11.15.270.611 I slot print_timing: id  2 | task 10827 | n_gen =    170, tg =  23.76 t/s, tg_3s =  23.06 t/s
11.18.274.361 I slot print_timing: id  2 | task 10827 | n_gen =    237, tg =  23.33 t/s, tg_3s =  22.31 t/s
11.21.313.334 I slot print_timing: id  2 | task 10827 | n_gen =    305, tg =  23.11 t/s, tg_3s =  22.38 t/s
11.24.338.013 I slot print_timing: id  2 | task 10827 | n_gen =    372, tg =  22.93 t/s, tg_3s =  22.15 t/s
11.25.592.738 I slot print_timing: id  2 | task 10827 | prompt eval time =    1470.57 ms /   126 tokens (   11.67 ms per token,    85.68 tokens per second)
11.25.592.798 I slot print_timing: id  2 | task 10827 |        eval time =   17433.77 ms /   400 tokens (   43.69 ms per token,    22.89 tokens per second)
11.25.592.838 I slot print_timing: id  2 | task 10827 |       total time =   18904.34 ms /   526 tokens
11.25.592.856 I slot print_timing: id  2 | task 10827 |    graphs reused =      11138
11.25.592.948 I slot      release: id  2 | task 10827 | stop processing: n_tokens = 696, truncated = 0
11.25.604.777 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 560352252
11.25.617.768 I slot launch_slot_: id  1 | task 11228 | processing task, is_child = 0
11.34.509.397 I slot print_timing: id  1 | task 11228 | n_gen =    100, tg =  16.76 t/s, tg_3s =  16.93 t/s
11.37.531.108 I slot print_timing: id  1 | task 11228 | n_gen =    151, tg =  16.80 t/s, tg_3s =  16.88 t/s
11.40.563.619 I slot print_timing: id  1 | task 11228 | n_gen =    202, tg =  16.80 t/s, tg_3s =  16.82 t/s
11.43.623.705 I slot print_timing: id  1 | task 11228 | n_gen =    249, tg =  16.51 t/s, tg_3s =  15.36 t/s
11.46.635.434 I slot print_timing: id  1 | task 11228 | n_gen =    294, tg =  16.25 t/s, tg_3s =  14.94 t/s
11.49.652.810 I slot print_timing: id  1 | task 11228 | n_gen =    340, tg =  16.10 t/s, tg_3s =  15.25 t/s
11.52.665.087 I slot print_timing: id  1 | task 11228 | n_gen =    387, tg =  16.04 t/s, tg_3s =  15.60 t/s
11.53.502.334 I slot print_timing: id  1 | task 11228 | prompt eval time =    2973.37 ms /   220 tokens (   13.52 ms per token,    73.99 tokens per second)
11.53.502.394 I slot print_timing: id  1 | task 11228 |        eval time =   24900.26 ms /   400 tokens (   62.41 ms per token,    16.02 tokens per second)
11.53.502.415 I slot print_timing: id  1 | task 11228 |       total time =   27873.63 ms /   620 tokens
11.53.502.435 I slot print_timing: id  1 | task 11228 |    graphs reused =      11536
11.53.504.092 I slot      release: id  1 | task 11228 | stop processing: n_tokens = 1615, truncated = 0
11.53.513.658 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.271 (> 0.100 thold), f_keep = 0.057
11.53.537.403 I slot launch_slot_: id  1 | task 11629 | processing task, is_child = 0
12.01.064.539 I slot print_timing: id  1 | task 11629 | n_gen =    100, tg =  20.88 t/s, tg_3s =  21.09 t/s
12.04.107.168 I slot print_timing: id  1 | task 11629 | n_gen =    157, tg =  20.04 t/s, tg_3s =  18.73 t/s
12.07.153.669 I slot print_timing: id  1 | task 11629 | n_gen =    211, tg =  19.39 t/s, tg_3s =  17.73 t/s
12.10.158.705 I slot print_timing: id  1 | task 11629 | n_gen =    262, tg =  18.86 t/s, tg_3s =  16.97 t/s
12.13.184.001 I slot print_timing: id  1 | task 11629 | n_gen =    312, tg =  18.45 t/s, tg_3s =  16.53 t/s
12.16.203.884 I slot print_timing: id  1 | task 11629 | n_gen =    362, tg =  18.16 t/s, tg_3s =  16.56 t/s
12.18.492.208 I slot print_timing: id  1 | task 11629 | prompt eval time =    2785.61 ms /   248 tokens (   11.23 ms per token,    89.03 tokens per second)
12.18.492.222 I slot print_timing: id  1 | task 11629 |        eval time =   22169.09 ms /   400 tokens (   55.56 ms per token,    18.00 tokens per second)
12.18.492.223 I slot print_timing: id  1 | task 11629 |       total time =   24954.70 ms /   648 tokens
12.18.492.224 I slot print_timing: id  1 | task 11629 |    graphs reused =      11934
12.18.493.666 I slot      release: id  1 | task 11629 | stop processing: n_tokens = 739, truncated = 0
12.18.503.867 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 615412259
12.18.517.369 I slot launch_slot_: id  0 | task 12030 | processing task, is_child = 0
12.27.314.329 I slot print_timing: id  0 | task 12030 | n_gen =    100, tg =  14.68 t/s, tg_3s =  14.83 t/s
12.30.366.517 I slot print_timing: id  0 | task 12030 | n_gen =    145, tg =  14.70 t/s, tg_3s =  14.74 t/s
12.33.375.044 I slot print_timing: id  0 | task 12030 | n_gen =    189, tg =  14.68 t/s, tg_3s =  14.63 t/s
12.36.382.019 I slot print_timing: id  0 | task 12030 | n_gen =    233, tg =  14.67 t/s, tg_3s =  14.63 t/s
12.39.391.063 I slot print_timing: id  0 | task 12030 | n_gen =    277, tg =  14.66 t/s, tg_3s =  14.62 t/s
12.42.392.502 I slot print_timing: id  0 | task 12030 | n_gen =    321, tg =  14.66 t/s, tg_3s =  14.66 t/s
12.45.428.322 I slot print_timing: id  0 | task 12030 | n_gen =    366, tg =  14.68 t/s, tg_3s =  14.82 t/s
12.47.689.508 I slot print_timing: id  0 | task 12030 | prompt eval time =    2040.39 ms /   151 tokens (   13.51 ms per token,    74.01 tokens per second)
12.47.689.573 I slot print_timing: id  0 | task 12030 |        eval time =   27120.48 ms /   400 tokens (   67.97 ms per token,    14.71 tokens per second)
12.47.689.594 I slot print_timing: id  0 | task 12030 |       total time =   29160.87 ms /   551 tokens
12.47.689.618 I slot print_timing: id  0 | task 12030 |    graphs reused =      12332
12.47.689.773 I slot      release: id  0 | task 12030 | stop processing: n_tokens = 1546, truncated = 0
