0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
6.27.678.363 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.555 (> 0.100 thold), f_keep = 0.494
6.27.680.509 I slot launch_slot_: id  3 | task 4467 | processing task, is_child = 0
6.39.868.580 I slot print_timing: id  3 | task 4467 | n_gen =    100, tg =  15.34 t/s, tg_3s =  15.49 t/s
6.42.911.598 I slot print_timing: id  3 | task 4467 | n_gen =    146, tg =  15.27 t/s, tg_3s =  15.12 t/s
6.45.918.387 I slot print_timing: id  3 | task 4467 | n_gen =    192, tg =  15.28 t/s, tg_3s =  15.30 t/s
6.48.927.042 I slot print_timing: id  3 | task 4467 | n_gen =    238, tg =  15.28 t/s, tg_3s =  15.29 t/s
6.51.982.803 I slot print_timing: id  3 | task 4467 | n_gen =    285, tg =  15.30 t/s, tg_3s =  15.38 t/s
6.53.679.305 I slot print_timing: id  3 | task 4467 | prompt eval time =    5734.13 ms /   174 tokens (   32.95 ms per token,    30.34 tokens per second)
6.53.679.318 I slot print_timing: id  3 | task 4467 |        eval time =   20264.59 ms /   311 tokens (   65.37 ms per token,    15.30 tokens per second)
6.53.679.319 I slot print_timing: id  3 | task 4467 |       total time =   25998.72 ms /   485 tokens
6.53.679.321 I slot print_timing: id  3 | task 4467 |    graphs reused =       4684
6.53.679.410 I slot      release: id  3 | task 4467 | stop processing: n_tokens = 701, truncated = 0
6.53.688.360 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.310 (> 0.100 thold), f_keep = 0.131
6.53.693.742 I slot launch_slot_: id  3 | task 4779 | processing task, is_child = 0
7.03.506.035 I slot print_timing: id  3 | task 4779 | prompt eval time =    4122.30 ms /   126 tokens (   32.72 ms per token,    30.57 tokens per second)
7.03.506.044 I slot print_timing: id  3 | task 4779 |        eval time =    5689.93 ms /    91 tokens (   63.22 ms per token,    15.82 tokens per second)
7.03.506.046 I slot print_timing: id  3 | task 4779 |       total time =    9812.23 ms /   217 tokens
7.03.506.047 I slot print_timing: id  3 | task 4779 |    graphs reused =       4773
7.03.506.427 I slot      release: id  3 | task 4779 | stop processing: n_tokens = 387, truncated = 0
7.03.517.154 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.211 (> 0.100 thold), f_keep = 0.238
7.03.520.468 I slot launch_slot_: id  3 | task 4871 | processing task, is_child = 0
7.16.986.776 I slot print_timing: id  3 | task 4871 | n_gen =    100, tg =  15.73 t/s, tg_3s =  15.88 t/s
7.20.029.327 I slot print_timing: id  3 | task 4871 | n_gen =    144, tg =  15.31 t/s, tg_3s =  14.46 t/s
7.21.325.929 I slot print_timing: id  3 | task 4871 | prompt eval time =    7170.70 ms /   220 tokens (   32.59 ms per token,    30.68 tokens per second)
7.21.325.986 I slot print_timing: id  3 | task 4871 |        eval time =   10634.70 ms /   164 tokens (   65.24 ms per token,    15.33 tokens per second)
7.21.326.008 I slot print_timing: id  3 | task 4871 |       total time =   17805.40 ms /   384 tokens
7.21.326.029 I slot print_timing: id  3 | task 4871 |    graphs reused =       4934
7.21.330.270 I slot      release: id  3 | task 4871 | stop processing: n_tokens = 600, truncated = 0
7.21.335.031 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.271 (> 0.100 thold), f_keep = 0.153
7.21.340.779 I slot launch_slot_: id  3 | task 5036 | processing task, is_child = 0
7.31.316.364 I slot print_timing: id  3 | task 5036 | prompt eval time =    5514.97 ms /   169 tokens (   32.63 ms per token,    30.64 tokens per second)
7.31.316.387 I slot print_timing: id  3 | task 5036 |        eval time =    4460.56 ms /    70 tokens (   64.65 ms per token,    15.47 tokens per second)
7.31.316.388 I slot print_timing: id  3 | task 5036 |       total time =    9975.54 ms /   239 tokens
7.31.316.389 I slot print_timing: id  3 | task 5036 |    graphs reused =       5002
7.31.320.328 I slot      release: id  3 | task 5036 | stop processing: n_tokens = 409, truncated = 0
7.31.325.439 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.250 (> 0.100 thold), f_keep = 0.225
7.31.329.526 I slot launch_slot_: id  3 | task 5107 | processing task, is_child = 0
7.42.540.388 I slot print_timing: id  3 | task 5107 | n_gen =    100, tg =  15.83 t/s, tg_3s =  15.99 t/s
7.45.573.412 I slot print_timing: id  3 | task 5107 | n_gen =    148, tg =  15.83 t/s, tg_3s =  15.83 t/s
7.48.249.151 I slot print_timing: id  3 | task 5107 | prompt eval time =    4957.28 ms /   151 tokens (   32.83 ms per token,    30.46 tokens per second)
7.48.249.217 I slot print_timing: id  3 | task 5107 |        eval time =   11962.28 ms /   188 tokens (   63.97 ms per token,    15.63 tokens per second)
7.48.249.261 I slot print_timing: id  3 | task 5107 |       total time =   16919.55 ms /   339 tokens
7.48.249.290 I slot print_timing: id  3 | task 5107 |    graphs reused =       5187
7.48.253.330 I slot      release: id  3 | task 5107 | stop processing: n_tokens = 555, truncated = 0
7.48.258.070 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.342 (> 0.100 thold), f_keep = 0.166
7.48.262.199 I slot launch_slot_: id  3 | task 5296 | processing task, is_child = 0
7.54.803.081 I slot print_timing: id  3 | task 5296 | prompt eval time =    3156.48 ms /    98 tokens (   32.21 ms per token,    31.05 tokens per second)
7.54.803.092 I slot print_timing: id  3 | task 5296 |        eval time =    3384.26 ms /    56 tokens (   61.53 ms per token,    16.25 tokens per second)
7.54.803.093 I slot print_timing: id  3 | task 5296 |       total time =    6540.74 ms /   154 tokens
7.54.803.094 I slot print_timing: id  3 | task 5296 |    graphs reused =       5241
7.54.803.476 I slot      release: id  3 | task 5296 | stop processing: n_tokens = 324, truncated = 0
7.54.811.831 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.221 (> 0.100 thold), f_keep = 0.284
7.54.814.785 I slot launch_slot_: id  3 | task 5353 | processing task, is_child = 0
8.07.279.115 I slot print_timing: id  3 | task 5353 | n_gen =    100, tg =  16.02 t/s, tg_3s =  16.18 t/s
8.08.966.269 I slot print_timing: id  3 | task 5353 | prompt eval time =    6283.77 ms /   194 tokens (   32.39 ms per token,    30.87 tokens per second)
8.08.966.330 I slot print_timing: id  3 | task 5353 |        eval time =    7867.63 ms /   126 tokens (   62.94 ms per token,    15.89 tokens per second)
8.08.966.357 I slot print_timing: id  3 | task 5353 |       total time =   14151.40 ms /   320 tokens
8.08.966.384 I slot print_timing: id  3 | task 5353 |    graphs reused =       5364
8.08.970.268 I slot      release: id  3 | task 5353 | stop processing: n_tokens = 542, truncated = 0
8.08.975.159 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.309 (> 0.100 thold), f_keep = 0.170
8.08.978.790 I slot launch_slot_: id  3 | task 5480 | processing task, is_child = 0
8.18.805.086 I slot print_timing: id  3 | task 5480 | prompt eval time =    4213.82 ms /   127 tokens (   33.18 ms per token,    30.14 tokens per second)
8.18.805.094 I slot print_timing: id  3 | task 5480 |        eval time =    5612.43 ms /    91 tokens (   62.36 ms per token,    16.04 tokens per second)
8.18.805.096 I slot print_timing: id  3 | task 5480 |       total time =    9826.25 ms /   218 tokens
8.18.805.097 I slot print_timing: id  3 | task 5480 |    graphs reused =       5453
8.18.805.160 I slot      release: id  3 | task 5480 | stop processing: n_tokens = 388, truncated = 0
8.18.818.943 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.210 (> 0.100 thold), f_keep = 0.237
8.18.822.413 I slot launch_slot_: id  3 | task 5572 | processing task, is_child = 0
8.30.981.326 I slot print_timing: id  3 | task 5572 | prompt eval time =    7246.69 ms /   221 tokens (   32.79 ms per token,    30.50 tokens per second)
8.30.981.334 I slot print_timing: id  3 | task 5572 |        eval time =    4912.16 ms /    80 tokens (   62.18 ms per token,    16.08 tokens per second)
8.30.981.335 I slot print_timing: id  3 | task 5572 |       total time =   12158.85 ms /   301 tokens
8.30.981.336 I slot print_timing: id  3 | task 5572 |    graphs reused =       5530
8.30.981.409 I slot      release: id  3 | task 5572 | stop processing: n_tokens = 517, truncated = 0
8.30.992.952 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.265 (> 0.100 thold), f_keep = 0.178
8.30.996.716 I slot launch_slot_: id  3 | task 5653 | processing task, is_child = 0
8.42.801.489 I slot print_timing: id  3 | task 5653 | n_gen =    100, tg =  16.06 t/s, tg_3s =  16.22 t/s
8.43.301.578 I slot print_timing: id  3 | task 5653 | prompt eval time =    5641.10 ms /   176 tokens (   32.05 ms per token,    31.20 tokens per second)
8.43.301.640 I slot print_timing: id  3 | task 5653 |        eval time =    6663.72 ms /   108 tokens (   62.28 ms per token,    16.06 tokens per second)
8.43.301.666 I slot print_timing: id  3 | task 5653 |       total time =   12304.82 ms /   284 tokens
8.43.301.692 I slot print_timing: id  3 | task 5653 |    graphs reused =       5636
8.43.302.066 I slot      release: id  3 | task 5653 | stop processing: n_tokens = 454, truncated = 0
8.43.311.004 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.167 (> 0.100 thold), f_keep = 0.203
8.43.314.597 I slot launch_slot_: id  3 | task 5762 | processing task, is_child = 0
9.00.726.578 I slot print_timing: id  3 | task 5762 | n_gen =    100, tg =  15.32 t/s, tg_3s =  15.48 t/s
9.03.740.966 I slot print_timing: id  3 | task 5762 | prompt eval time =   10951.45 ms /   334 tokens (   32.79 ms per token,    30.50 tokens per second)
9.03.740.980 I slot print_timing: id  3 | task 5762 |        eval time =    9474.84 ms /   146 tokens (   65.34 ms per token,    15.30 tokens per second)
9.03.740.981 I slot print_timing: id  3 | task 5762 |       total time =   20426.29 ms /   480 tokens
9.03.740.983 I slot print_timing: id  3 | task 5762 |    graphs reused =       5780
9.03.741.065 I slot      release: id  3 | task 5762 | stop processing: n_tokens = 696, truncated = 0
9.03.750.130 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.204 (> 0.100 thold), f_keep = 0.132
9.03.755.057 I slot launch_slot_: id  3 | task 5909 | processing task, is_child = 0
9.19.100.131 I slot print_timing: id  3 | task 5909 | n_gen =    100, tg =  15.79 t/s, tg_3s =  15.95 t/s
9.19.694.366 I slot print_timing: id  3 | task 5909 | prompt eval time =    9074.74 ms /   280 tokens (   32.41 ms per token,    30.85 tokens per second)
9.19.694.432 I slot print_timing: id  3 | task 5909 |        eval time =    6864.50 ms /   109 tokens (   63.56 ms per token,    15.73 tokens per second)
9.19.694.459 I slot print_timing: id  3 | task 5909 |       total time =   15939.24 ms /   389 tokens
9.19.694.484 I slot print_timing: id  3 | task 5909 |    graphs reused =       5886
9.19.698.327 I slot      release: id  3 | task 5909 | stop processing: n_tokens = 559, truncated = 0
9.19.703.828 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.206 (> 0.100 thold), f_keep = 0.165
9.19.708.260 I slot launch_slot_: id  3 | task 6019 | processing task, is_child = 0
9.33.516.211 I slot print_timing: id  3 | task 6019 | prompt eval time =    7460.35 ms /   230 tokens (   32.44 ms per token,    30.83 tokens per second)
9.33.516.219 I slot print_timing: id  3 | task 6019 |        eval time =    6347.53 ms /    99 tokens (   64.77 ms per token,    15.44 tokens per second)
9.33.516.221 I slot print_timing: id  3 | task 6019 |       total time =   13807.89 ms /   329 tokens
9.33.516.222 I slot print_timing: id  3 | task 6019 |    graphs reused =       5982
9.33.516.312 I slot      release: id  3 | task 6019 | stop processing: n_tokens = 545, truncated = 0
9.33.525.192 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.274 (> 0.100 thold), f_keep = 0.169
9.33.529.476 I slot launch_slot_: id  3 | task 6119 | processing task, is_child = 0
9.43.447.603 I slot print_timing: id  3 | task 6119 | prompt eval time =    5323.59 ms /   165 tokens (   32.26 ms per token,    30.99 tokens per second)
9.43.447.619 I slot print_timing: id  3 | task 6119 |        eval time =    4594.48 ms /    76 tokens (   61.26 ms per token,    16.32 tokens per second)
9.43.447.620 I slot print_timing: id  3 | task 6119 |       total time =    9918.06 ms /   241 tokens
9.43.447.622 I slot print_timing: id  3 | task 6119 |    graphs reused =       6056
9.43.447.686 I slot      release: id  3 | task 6119 | stop processing: n_tokens = 411, truncated = 0
9.43.456.550 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.264 (> 0.100 thold), f_keep = 0.224
9.43.460.393 I slot launch_slot_: id  3 | task 6196 | processing task, is_child = 0
9.53.791.707 I slot print_timing: id  3 | task 6196 | n_gen =    100, tg =  16.35 t/s, tg_3s =  16.51 t/s
9.55.392.816 I slot print_timing: id  3 | task 6196 | prompt eval time =    4274.52 ms /   131 tokens (   32.63 ms per token,    30.65 tokens per second)
9.55.392.875 I slot print_timing: id  3 | task 6196 |        eval time =    7657.84 ms /   126 tokens (   61.26 ms per token,    16.32 tokens per second)
9.55.392.920 I slot print_timing: id  3 | task 6196 |       total time =   11932.36 ms /   257 tokens
9.55.392.942 I slot print_timing: id  3 | task 6196 |    graphs reused =       6180
9.55.393.356 I slot      release: id  3 | task 6196 | stop processing: n_tokens = 473, truncated = 0
9.55.404.600 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.721 (> 0.100 thold), f_keep = 0.459
9.55.407.014 I slot launch_slot_: id  3 | task 6323 | processing task, is_child = 0
10.04.153.115 I slot print_timing: id  3 | task 6323 | n_gen =    100, tg =  16.47 t/s, tg_3s =  16.63 t/s
10.07.037.711 I slot print_timing: id  3 | task 6323 | prompt eval time =    2733.40 ms /    84 tokens (   32.54 ms per token,    30.73 tokens per second)
10.07.037.772 I slot print_timing: id  3 | task 6323 |        eval time =    8897.23 ms /   147 tokens (   60.94 ms per token,    16.41 tokens per second)
10.07.037.794 I slot print_timing: id  3 | task 6323 |       total time =   11630.63 ms /   231 tokens
10.07.037.815 I slot print_timing: id  3 | task 6323 |    graphs reused =       6325
10.07.038.988 I slot      release: id  3 | task 6323 | stop processing: n_tokens = 447, truncated = 0
10.07.046.732 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.599 (> 0.100 thold), f_keep = 0.485
10.07.049.956 I slot launch_slot_: id  3 | task 6471 | processing task, is_child = 0
10.17.816.882 I slot print_timing: id  3 | task 6471 | n_gen =    100, tg =  16.26 t/s, tg_3s =  16.42 t/s
10.20.829.737 I slot print_timing: id  3 | task 6471 | n_gen =    149, tg =  16.26 t/s, tg_3s =  16.26 t/s
10.21.266.474 I slot print_timing: id  3 | task 6471 | prompt eval time =    4677.14 ms /   145 tokens (   32.26 ms per token,    31.00 tokens per second)
10.21.266.540 I slot print_timing: id  3 | task 6471 |        eval time =    9539.30 ms /   156 tokens (   61.54 ms per token,    16.25 tokens per second)
10.21.266.562 I slot print_timing: id  3 | task 6471 |       total time =   14216.44 ms /   301 tokens
10.21.266.584 I slot print_timing: id  3 | task 6471 |    graphs reused =       6478
10.21.267.989 I slot      release: id  3 | task 6471 | stop processing: n_tokens = 517, truncated = 0
10.21.276.095 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.583 (> 0.100 thold), f_keep = 0.420
10.21.279.774 I slot launch_slot_: id  3 | task 6628 | processing task, is_child = 0
10.32.414.930 I slot print_timing: id  3 | task 6628 | n_gen =    100, tg =  16.34 t/s, tg_3s =  16.50 t/s
10.35.470.405 I slot print_timing: id  3 | task 6628 | n_gen =    148, tg =  16.13 t/s, tg_3s =  15.71 t/s
10.36.428.901 I slot print_timing: id  3 | task 6628 | prompt eval time =    5075.50 ms /   155 tokens (   32.75 ms per token,    30.54 tokens per second)
10.36.428.965 I slot print_timing: id  3 | task 6628 |        eval time =   10073.55 ms /   163 tokens (   62.18 ms per token,    16.08 tokens per second)
10.36.428.992 I slot print_timing: id  3 | task 6628 |       total time =   15149.05 ms /   318 tokens
10.36.429.019 I slot print_timing: id  3 | task 6628 |    graphs reused =       6638
10.36.430.275 I slot      release: id  3 | task 6628 | stop processing: n_tokens = 534, truncated = 0
10.36.438.271 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.326 (> 0.100 thold), f_keep = 0.172
10.36.442.502 I slot launch_slot_: id  3 | task 6792 | processing task, is_child = 0
10.46.217.643 I slot print_timing: id  3 | task 6792 | n_gen =    100, tg =  16.20 t/s, tg_3s =  16.36 t/s
10.47.555.079 I slot print_timing: id  3 | task 6792 | prompt eval time =    3664.22 ms /   111 tokens (   33.01 ms per token,    30.29 tokens per second)
10.47.555.093 I slot print_timing: id  3 | task 6792 |        eval time =    7448.30 ms /   122 tokens (   61.56 ms per token,    16.25 tokens per second)
10.47.555.094 I slot print_timing: id  3 | task 6792 |       total time =   11112.52 ms /   233 tokens
10.47.555.095 I slot print_timing: id  3 | task 6792 |    graphs reused =       6758
10.47.555.545 I slot      release: id  3 | task 6792 | stop processing: n_tokens = 403, truncated = 0
10.47.565.726 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.228
10.47.569.788 I slot launch_slot_: id  3 | task 6915 | processing task, is_child = 0
10.59.212.493 I slot print_timing: id  3 | task 6915 | n_gen =    100, tg =  16.35 t/s, tg_3s =  16.52 t/s
11.02.243.213 I slot print_timing: id  3 | task 6915 | n_gen =    149, tg =  16.29 t/s, tg_3s =  16.17 t/s
11.05.275.112 I slot print_timing: id  3 | task 6915 | n_gen =    197, tg =  16.18 t/s, tg_3s =  15.83 t/s
11.07.364.385 I slot print_timing: id  3 | task 6915 | prompt eval time =    5589.09 ms /   171 tokens (   32.68 ms per token,    30.60 tokens per second)
