0.00.000.328 I srv  llama_server: initializing ...
0.00.009.616 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.060 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.316 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.910.491 I cmn          init: llama threadpool init, n_threads = 4
0.02.153.466 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.161.958 I srv  llama_server: model loaded
0.02.161.969 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.035.111 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
26.47.938.209 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.353 (> 0.100 thold), f_keep = 0.084
26.47.966.068 I slot launch_slot_: id  1 | task 12691 | processing task, is_child = 0
26.56.349.890 I slot print_timing: id  1 | task 12691 | prompt eval time =    4364.50 ms /   132 tokens (   33.06 ms per token,    30.24 tokens per second)
26.56.349.899 I slot print_timing: id  1 | task 12691 |        eval time =    4019.28 ms /    61 tokens (   66.99 ms per token,    14.93 tokens per second)
26.56.349.900 I slot print_timing: id  1 | task 12691 |       total time =    8383.77 ms /   193 tokens
26.56.349.901 I slot print_timing: id  1 | task 12691 |    graphs reused =      12350
26.56.349.969 I slot      release: id  1 | task 12691 | stop processing: n_tokens = 386, truncated = 0
26.56.360.293 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1699726734
26.56.371.583 I slot launch_slot_: id  0 | task 12753 | processing task, is_child = 0
27.11.554.066 I slot print_timing: id  0 | task 12753 | n_gen =    100, tg =  11.87 t/s, tg_3s =  11.99 t/s
27.14.593.007 I slot print_timing: id  0 | task 12753 | n_gen =    136, tg =  11.87 t/s, tg_3s =  11.85 t/s
27.17.035.318 I slot print_timing: id  0 | task 12753 | prompt eval time =    6838.57 ms /   188 tokens (   36.38 ms per token,    27.49 tokens per second)
27.17.035.327 I slot print_timing: id  0 | task 12753 |        eval time =   13818.63 ms /   165 tokens (   84.26 ms per token,    11.87 tokens per second)
27.17.035.328 I slot print_timing: id  0 | task 12753 |       total time =   20657.21 ms /   353 tokens
27.17.035.329 I slot print_timing: id  0 | task 12753 |    graphs reused =      12513
27.17.035.478 I slot      release: id  0 | task 12753 | stop processing: n_tokens = 1482, truncated = 0
27.17.044.687 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.078
27.17.073.794 I slot launch_slot_: id  0 | task 12919 | processing task, is_child = 0
27.27.642.916 I slot print_timing: id  0 | task 12919 | n_gen =    100, tg =  14.73 t/s, tg_3s =  14.88 t/s
27.28.399.131 I slot print_timing: id  0 | task 12919 | prompt eval time =    3849.50 ms /   118 tokens (   32.62 ms per token,    30.65 tokens per second)
27.28.399.139 I slot print_timing: id  0 | task 12919 |        eval time =    7475.74 ms /   111 tokens (   67.96 ms per token,    14.71 tokens per second)
27.28.399.140 I slot print_timing: id  0 | task 12919 |       total time =   11325.25 ms /   229 tokens
27.28.399.141 I slot print_timing: id  0 | task 12919 |    graphs reused =      12622
27.28.402.799 I slot      release: id  0 | task 12919 | stop processing: n_tokens = 422, truncated = 0
27.28.409.329 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1729573731
27.28.421.474 I slot launch_slot_: id  3 | task 13031 | processing task, is_child = 0
27.36.201.812 I slot print_timing: id  3 | task 13031 | prompt eval time =    3052.00 ms /    78 tokens (   39.13 ms per token,    25.56 tokens per second)
27.36.201.822 I slot print_timing: id  3 | task 13031 |        eval time =    4720.62 ms /    53 tokens (   90.78 ms per token,    11.02 tokens per second)
27.36.201.823 I slot print_timing: id  3 | task 13031 |       total time =    7772.62 ms /   131 tokens
27.36.201.824 I slot print_timing: id  3 | task 13031 |    graphs reused =      12673
27.36.202.587 I slot      release: id  3 | task 13031 | stop processing: n_tokens = 1260, truncated = 0
27.36.212.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.876 (> 0.100 thold), f_keep = 0.897
27.36.212.438 I slot launch_slot_: id  3 | task 13085 | processing task, is_child = 0
27.45.754.859 I slot print_timing: id  3 | task 13085 | prompt eval time =    5827.51 ms /   160 tokens (   36.42 ms per token,    27.46 tokens per second)
27.45.754.867 I slot print_timing: id  3 | task 13085 |        eval time =    3714.85 ms /    44 tokens (   86.39 ms per token,    11.58 tokens per second)
27.45.754.868 I slot print_timing: id  3 | task 13085 |       total time =    9542.36 ms /   204 tokens
27.45.754.869 I slot print_timing: id  3 | task 13085 |    graphs reused =      12715
27.45.756.118 I slot      release: id  3 | task 13085 | stop processing: n_tokens = 1333, truncated = 0
27.45.764.871 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.380 (> 0.100 thold), f_keep = 0.086
27.45.791.834 I slot launch_slot_: id  3 | task 13130 | processing task, is_child = 0
28.17.564.221 I slot print_timing: id  3 | task 13130 | n_gen =    100, tg =   3.67 t/s, tg_3s =   3.71 t/s
28.20.749.235 I slot print_timing: id  3 | task 13130 | n_gen =    114, tg =   3.75 t/s, tg_3s =   4.40 t/s
28.23.871.260 I slot print_timing: id  3 | task 13130 | n_gen =    129, tg =   3.85 t/s, tg_3s =   4.80 t/s
28.27.241.353 I slot print_timing: id  3 | task 13130 | n_gen =    139, tg =   3.77 t/s, tg_3s =   2.97 t/s
28.30.254.237 I slot print_timing: id  3 | task 13130 | n_gen =    151, tg =   3.78 t/s, tg_3s =   3.98 t/s
28.33.446.637 I slot print_timing: id  3 | task 13130 | n_gen =    165, tg =   3.83 t/s, tg_3s =   4.39 t/s
28.36.555.270 I slot print_timing: id  3 | task 13130 | n_gen =    177, tg =   3.83 t/s, tg_3s =   3.86 t/s
28.39.620.288 I slot print_timing: id  3 | task 13130 | n_gen =    187, tg =   3.79 t/s, tg_3s =   3.26 t/s
28.42.136.221 I slot print_timing: id  3 | task 13130 | prompt eval time =    4802.47 ms /   109 tokens (   44.06 ms per token,    22.70 tokens per second)
28.42.136.276 I slot print_timing: id  3 | task 13130 |        eval time =   51541.83 ms /   195 tokens (  265.68 ms per token,     3.76 tokens per second)
28.42.136.302 I slot print_timing: id  3 | task 13130 |       total time =   56344.30 ms /   304 tokens
28.42.136.328 I slot print_timing: id  3 | task 13130 |    graphs reused =      12908
28.42.136.684 I slot      release: id  3 | task 13130 | stop processing: n_tokens = 497, truncated = 0
28.42.152.079 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1753367122
28.42.163.653 I slot launch_slot_: id  2 | task 13326 | processing task, is_child = 0
29.33.165.208 I slot print_timing: id  2 | task 13326 | n_gen =    100, tg =   2.50 t/s, tg_3s =   2.52 t/s
29.36.418.232 I slot print_timing: id  2 | task 13326 | n_gen =    108, tg =   2.49 t/s, tg_3s =   2.46 t/s
29.39.473.207 I slot print_timing: id  2 | task 13326 | prompt eval time =   11342.41 ms /   217 tokens (   52.27 ms per token,    19.13 tokens per second)
29.39.473.264 I slot print_timing: id  2 | task 13326 |        eval time =   45958.79 ms /   119 tokens (  389.48 ms per token,     2.57 tokens per second)
29.39.473.290 I slot print_timing: id  2 | task 13326 |       total time =   57301.20 ms /   336 tokens
29.39.473.316 I slot print_timing: id  2 | task 13326 |    graphs reused =      13025
29.39.474.585 I slot      release: id  2 | task 13326 | stop processing: n_tokens = 1473, truncated = 0
29.39.485.140 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.330 (> 0.100 thold), f_keep = 0.078
29.39.515.381 I slot launch_slot_: id  2 | task 13446 | processing task, is_child = 0
30.11.356.291 I slot print_timing: id  2 | task 13446 | n_gen =    100, tg =   4.05 t/s, tg_3s =   4.10 t/s
30.15.343.251 I slot print_timing: id  2 | task 13446 | n_gen =    107, tg =   3.73 t/s, tg_3s =   1.76 t/s
30.18.720.296 I slot print_timing: id  2 | task 13446 | n_gen =    118, tg =   3.68 t/s, tg_3s =   3.26 t/s
