0.00.000.338 I srv  llama_server: initializing ...
0.00.009.664 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.121 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.010.201 E srv         start: couldn't bind HTTP server socket, hostname: 127.0.0.1, port: 8081
0.00.010.205 I srv    operator(): operator(): cleaning up before exit...
0.00.010.274 E srv  llama_server: exiting due to HTTP server error
0.00.000.364 I srv  llama_server: initializing ...
0.00.009.473 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.009.880 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.145 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.837.951 I cmn          init: llama threadpool init, n_threads = 4
0.02.071.635 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.077.197 I srv  llama_server: model loaded
0.02.077.215 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.009.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
24.23.340.843 I slot print_timing: id  3 | task 13328 |       total time =   10258.41 ms /   238 tokens
24.23.340.869 I slot print_timing: id  3 | task 13328 |    graphs reused =      12996
24.23.345.312 I slot      release: id  3 | task 13328 | stop processing: n_tokens = 477, truncated = 0
24.23.349.751 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.370 (> 0.100 thold), f_keep = 0.241
24.23.362.922 I slot launch_slot_: id  3 | task 13402 | processing task, is_child = 0
24.32.058.691 I slot print_timing: id  3 | task 13402 | prompt eval time =    3833.61 ms /   117 tokens (   32.77 ms per token,    30.52 tokens per second)
24.32.058.704 I slot print_timing: id  3 | task 13402 |        eval time =    4862.06 ms /    75 tokens (   65.70 ms per token,    15.22 tokens per second)
24.32.058.705 I slot print_timing: id  3 | task 13402 |       total time =    8695.68 ms /   192 tokens
24.32.058.707 I slot print_timing: id  3 | task 13402 |    graphs reused =      13069
24.32.058.773 I slot      release: id  3 | task 13402 | stop processing: n_tokens = 385, truncated = 0
24.32.067.765 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.329 (> 0.100 thold), f_keep = 0.299
24.32.080.155 I slot launch_slot_: id  3 | task 13478 | processing task, is_child = 0
24.40.646.724 I slot print_timing: id  3 | task 13478 | prompt eval time =    3689.51 ms /   110 tokens (   33.54 ms per token,    29.81 tokens per second)
24.40.646.743 I slot print_timing: id  3 | task 13478 |        eval time =    4877.00 ms /    75 tokens (   65.91 ms per token,    15.17 tokens per second)
24.40.646.744 I slot print_timing: id  3 | task 13478 |       total time =    8566.51 ms /   185 tokens
24.40.646.745 I slot print_timing: id  3 | task 13478 |    graphs reused =      13142
24.40.647.994 I slot      release: id  3 | task 13478 | stop processing: n_tokens = 424, truncated = 0
24.40.655.761 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.642 (> 0.100 thold), f_keep = 0.566
24.40.655.943 I slot launch_slot_: id  3 | task 13554 | processing task, is_child = 0
24.51.637.590 I slot print_timing: id  3 | task 13554 | n_gen =    100, tg =  15.31 t/s, tg_3s =  15.46 t/s
24.54.052.906 I slot print_timing: id  3 | task 13554 | prompt eval time =    4514.33 ms /   134 tokens (   33.69 ms per token,    29.68 tokens per second)
24.54.052.962 I slot print_timing: id  3 | task 13554 |        eval time =    8882.58 ms /   136 tokens (   65.80 ms per token,    15.20 tokens per second)
24.54.052.992 I slot print_timing: id  3 | task 13554 |       total time =   13396.90 ms /   270 tokens
24.54.053.032 I slot print_timing: id  3 | task 13554 |    graphs reused =      13276
24.54.053.128 I slot      release: id  3 | task 13554 | stop processing: n_tokens = 509, truncated = 0
24.54.062.135 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.544 (> 0.100 thold), f_keep = 0.472
24.54.071.625 I slot launch_slot_: id  3 | task 13691 | processing task, is_child = 0
25.07.417.895 I slot print_timing: id  3 | task 13691 | n_gen =    100, tg =  14.80 t/s, tg_3s =  14.95 t/s
25.10.430.865 I slot print_timing: id  3 | task 13691 | n_gen =    143, tg =  14.64 t/s, tg_3s =  14.27 t/s
25.12.478.765 I slot print_timing: id  3 | task 13691 | prompt eval time =    6656.89 ms /   201 tokens (   33.12 ms per token,    30.19 tokens per second)
25.12.478.824 I slot print_timing: id  3 | task 13691 |        eval time =   11750.16 ms /   172 tokens (   68.71 ms per token,    14.55 tokens per second)
25.12.478.846 I slot print_timing: id  3 | task 13691 |       total time =   18407.05 ms /   373 tokens
25.12.478.867 I slot print_timing: id  3 | task 13691 |    graphs reused =      13445
25.12.482.317 I slot      release: id  3 | task 13691 | stop processing: n_tokens = 612, truncated = 0
25.12.487.711 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.353 (> 0.100 thold), f_keep = 0.188
25.12.502.916 I slot launch_slot_: id  3 | task 13864 | processing task, is_child = 0
25.20.795.595 I slot print_timing: id  3 | task 13864 | prompt eval time =    4379.50 ms /   132 tokens (   33.18 ms per token,    30.14 tokens per second)
25.20.795.650 I slot print_timing: id  3 | task 13864 |        eval time =    3913.09 ms /    61 tokens (   65.22 ms per token,    15.33 tokens per second)
25.20.795.674 I slot print_timing: id  3 | task 13864 |       total time =    8292.59 ms /   193 tokens
25.20.795.695 I slot print_timing: id  3 | task 13864 |    graphs reused =      13504
25.20.799.359 I slot      release: id  3 | task 13864 | stop processing: n_tokens = 386, truncated = 0
25.20.804.729 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.269 (> 0.100 thold), f_keep = 0.298
25.20.817.421 I slot launch_slot_: id  3 | task 13926 | processing task, is_child = 0
25.33.503.739 I slot print_timing: id  3 | task 13926 | n_gen =    100, tg =  14.77 t/s, tg_3s =  14.92 t/s
25.36.554.020 I slot print_timing: id  3 | task 13926 | n_gen =    143, tg =  14.56 t/s, tg_3s =  14.10 t/s
25.39.411.857 I slot print_timing: id  3 | task 13926 | prompt eval time =    5982.06 ms /   182 tokens (   32.87 ms per token,    30.42 tokens per second)
25.39.411.865 I slot print_timing: id  3 | task 13926 |        eval time =   12612.31 ms /   182 tokens (   69.68 ms per token,    14.35 tokens per second)
25.39.411.866 I slot print_timing: id  3 | task 13926 |       total time =   18594.37 ms /   364 tokens
25.39.411.867 I slot print_timing: id  3 | task 13926 |    graphs reused =      13683
25.39.413.145 I slot      release: id  3 | task 13926 | stop processing: n_tokens = 609, truncated = 0
25.39.420.686 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.369 (> 0.100 thold), f_keep = 0.189
25.39.436.173 I slot launch_slot_: id  3 | task 14109 | processing task, is_child = 0
25.49.683.783 I slot print_timing: id  3 | task 14109 | prompt eval time =    3882.79 ms /   118 tokens (   32.91 ms per token,    30.39 tokens per second)
25.49.683.792 I slot print_timing: id  3 | task 14109 |        eval time =    6364.77 ms /    96 tokens (   67.00 ms per token,    14.93 tokens per second)
25.49.683.794 I slot print_timing: id  3 | task 14109 |       total time =   10247.56 ms /   214 tokens
25.49.683.795 I slot print_timing: id  3 | task 14109 |    graphs reused =      13777
25.49.683.868 I slot      release: id  3 | task 14109 | stop processing: n_tokens = 407, truncated = 0
25.49.692.703 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.362 (> 0.100 thold), f_keep = 0.283
25.49.705.927 I slot launch_slot_: id  3 | task 14206 | processing task, is_child = 0
25.57.796.982 I slot print_timing: id  3 | task 14206 | prompt eval time =    2687.42 ms /    78 tokens (   34.45 ms per token,    29.02 tokens per second)
25.57.796.992 I slot print_timing: id  3 | task 14206 |        eval time =    5403.59 ms /    82 tokens (   66.71 ms per token,    14.99 tokens per second)
25.57.796.993 I slot print_timing: id  3 | task 14206 |       total time =    8091.01 ms /   160 tokens
25.57.796.994 I slot print_timing: id  3 | task 14206 |    graphs reused =      13857
25.57.801.360 I slot      release: id  3 | task 14206 | stop processing: n_tokens = 399, truncated = 0
25.57.806.182 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.600 (> 0.100 thold), f_keep = 0.602
25.57.806.392 I slot launch_slot_: id  3 | task 14289 | processing task, is_child = 0
26.09.851.406 I slot print_timing: id  3 | task 14289 | n_gen =    100, tg =  14.59 t/s, tg_3s =  14.74 t/s
26.12.887.358 I slot print_timing: id  3 | task 14289 | n_gen =    143, tg =  14.46 t/s, tg_3s =  14.16 t/s
26.13.333.056 I slot print_timing: id  3 | task 14289 | prompt eval time =    5260.65 ms /   160 tokens (   32.88 ms per token,    30.41 tokens per second)
26.13.333.114 I slot print_timing: id  3 | task 14289 |        eval time =   10265.97 ms /   149 tokens (   69.36 ms per token,    14.42 tokens per second)
26.13.333.141 I slot print_timing: id  3 | task 14289 |       total time =   15526.62 ms /   309 tokens
26.13.333.169 I slot print_timing: id  3 | task 14289 |    graphs reused =      14003
26.13.334.575 I slot      release: id  3 | task 14289 | stop processing: n_tokens = 548, truncated = 0
26.13.342.163 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.380 (> 0.100 thold), f_keep = 0.210
26.13.356.593 I slot launch_slot_: id  3 | task 14439 | processing task, is_child = 0
26.23.722.645 I slot print_timing: id  3 | task 14439 | n_gen =    100, tg =  14.78 t/s, tg_3s =  14.93 t/s
26.26.787.309 I slot print_timing: id  3 | task 14439 | n_gen =    145, tg =  14.75 t/s, tg_3s =  14.68 t/s
26.29.823.146 I slot print_timing: id  3 | task 14439 | n_gen =    189, tg =  14.69 t/s, tg_3s =  14.49 t/s
26.30.583.931 I slot print_timing: id  3 | task 14439 | prompt eval time =    3668.65 ms /   109 tokens (   33.66 ms per token,    29.71 tokens per second)
26.30.583.939 I slot print_timing: id  3 | task 14439 |        eval time =   13558.59 ms /   200 tokens (   68.13 ms per token,    14.68 tokens per second)
26.30.583.940 I slot print_timing: id  3 | task 14439 |       total time =   17227.24 ms /   309 tokens
26.30.583.941 I slot print_timing: id  3 | task 14439 |    graphs reused =      14201
26.30.584.306 I slot      release: id  3 | task 14439 | stop processing: n_tokens = 502, truncated = 0
26.30.593.115 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.247 (> 0.100 thold), f_keep = 0.229
26.30.607.508 I slot launch_slot_: id  3 | task 14640 | processing task, is_child = 0
26.45.077.547 I slot print_timing: id  3 | task 14640 | n_gen =    100, tg =  13.66 t/s, tg_3s =  13.80 t/s
26.46.134.491 I slot print_timing: id  3 | task 14640 | prompt eval time =    7223.63 ms /   217 tokens (   33.29 ms per token,    30.04 tokens per second)
26.46.134.505 I slot print_timing: id  3 | task 14640 |        eval time =    8303.29 ms /   114 tokens (   73.48 ms per token,    13.61 tokens per second)
26.46.134.506 I slot print_timing: id  3 | task 14640 |       total time =   15526.92 ms /   331 tokens
26.46.134.507 I slot print_timing: id  3 | task 14640 |    graphs reused =      14312
26.46.134.588 I slot      release: id  3 | task 14640 | stop processing: n_tokens = 578, truncated = 0
26.46.143.593 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.330 (> 0.100 thold), f_keep = 0.199
26.46.159.548 I slot launch_slot_: id  3 | task 14755 | processing task, is_child = 0
26.57.941.582 I slot print_timing: id  3 | task 14755 | n_gen =    100, tg =  14.36 t/s, tg_3s =  14.51 t/s
27.00.941.925 I slot print_timing: id  3 | task 14755 | n_gen =    143, tg =  14.35 t/s, tg_3s =  14.33 t/s
27.03.984.128 I slot print_timing: id  3 | task 14755 | n_gen =    185, tg =  14.22 t/s, tg_3s =  13.81 t/s
27.04.931.214 I slot print_timing: id  3 | task 14755 | prompt eval time =    4889.23 ms /   147 tokens (   33.26 ms per token,    30.07 tokens per second)
27.04.931.268 I slot print_timing: id  3 | task 14755 |        eval time =   13882.38 ms /   198 tokens (   70.47 ms per token,    14.19 tokens per second)
27.04.931.306 I slot print_timing: id  3 | task 14755 |       total time =   18771.61 ms /   345 tokens
27.04.931.331 I slot print_timing: id  3 | task 14755 |    graphs reused =      14507
27.04.935.334 I slot      release: id  3 | task 14755 | stop processing: n_tokens = 546, truncated = 0
27.04.940.411 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.280 (> 0.100 thold), f_keep = 0.211
27.04.956.596 I slot launch_slot_: id  3 | task 14954 | processing task, is_child = 0
27.16.621.202 I slot print_timing: id  3 | task 14954 | prompt eval time =    5662.85 ms /   170 tokens (   33.31 ms per token,    30.02 tokens per second)
27.16.621.268 I slot print_timing: id  3 | task 14954 |        eval time =    6001.65 ms /    88 tokens (   68.98 ms per token,    14.50 tokens per second)
27.16.621.316 I slot print_timing: id  3 | task 14954 |       total time =   11664.50 ms /   258 tokens
27.16.621.342 I slot print_timing: id  3 | task 14954 |    graphs reused =      14593
27.16.625.372 I slot      release: id  3 | task 14954 | stop processing: n_tokens = 497, truncated = 0
27.16.630.381 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.361 (> 0.100 thold), f_keep = 0.231
27.16.644.809 I slot launch_slot_: id  3 | task 15043 | processing task, is_child = 0
27.27.405.935 I slot print_timing: id  3 | task 15043 | n_gen =    100, tg =  15.04 t/s, tg_3s =  15.20 t/s
27.28.460.924 I slot print_timing: id  3 | task 15043 | prompt eval time =    4180.04 ms /   125 tokens (   33.44 ms per token,    29.90 tokens per second)
27.28.460.981 I slot print_timing: id  3 | task 15043 |        eval time =    7635.98 ms /   116 tokens (   66.40 ms per token,    15.06 tokens per second)
27.28.461.011 I slot print_timing: id  3 | task 15043 |       total time =   11816.02 ms /   241 tokens
27.28.461.037 I slot print_timing: id  3 | task 15043 |    graphs reused =      14707
27.28.461.413 I slot      release: id  3 | task 15043 | stop processing: n_tokens = 434, truncated = 0
27.28.470.045 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.245 (> 0.100 thold), f_keep = 0.265
27.28.483.396 I slot launch_slot_: id  3 | task 15160 | processing task, is_child = 0
27.42.869.998 I slot print_timing: id  3 | task 15160 | n_gen =    100, tg =  14.47 t/s, tg_3s =  14.62 t/s
27.45.284.824 I slot print_timing: id  3 | task 15160 | prompt eval time =    7546.38 ms /   229 tokens (   32.95 ms per token,    30.35 tokens per second)
27.45.284.888 I slot print_timing: id  3 | task 15160 |        eval time =    9254.96 ms /   133 tokens (   70.11 ms per token,    14.26 tokens per second)
27.45.284.915 I slot print_timing: id  3 | task 15160 |       total time =   16801.33 ms /   362 tokens
27.45.284.942 I slot print_timing: id  3 | task 15160 |    graphs reused =      14837
27.45.289.378 I slot      release: id  3 | task 15160 | stop processing: n_tokens = 601, truncated = 0
27.45.294.042 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.327 (> 0.100 thold), f_keep = 0.191
27.45.309.141 I slot launch_slot_: id  3 | task 15294 | processing task, is_child = 0
27.57.186.206 I slot print_timing: id  3 | task 15294 | n_gen =    100, tg =  14.99 t/s, tg_3s =  15.14 t/s
27.58.257.158 I slot print_timing: id  3 | task 15294 | prompt eval time =    5272.37 ms /   158 tokens (   33.37 ms per token,    29.97 tokens per second)
27.58.257.165 I slot print_timing: id  3 | task 15294 |        eval time =    7675.55 ms /   116 tokens (   66.74 ms per token,    14.98 tokens per second)
27.58.257.166 I slot print_timing: id  3 | task 15294 |       total time =   12947.92 ms /   274 tokens
27.58.257.167 I slot print_timing: id  3 | task 15294 |    graphs reused =      14951
27.58.257.242 I slot      release: id  3 | task 15294 | stop processing: n_tokens = 467, truncated = 0
27.58.266.242 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.280 (> 0.100 thold), f_keep = 0.246
27.58.279.411 I slot launch_slot_: id  3 | task 15411 | processing task, is_child = 0
28.09.961.724 I slot print_timing: id  3 | task 15411 | prompt eval time =    5709.45 ms /   171 tokens (   33.39 ms per token,    29.95 tokens per second)
28.09.961.780 I slot print_timing: id  3 | task 15411 |        eval time =    5972.77 ms /    91 tokens (   66.36 ms per token,    15.07 tokens per second)
28.09.961.805 I slot print_timing: id  3 | task 15411 |       total time =   11682.22 ms /   262 tokens
28.09.961.827 I slot print_timing: id  3 | task 15411 |    graphs reused =      15040
28.09.961.928 I slot      release: id  3 | task 15411 | stop processing: n_tokens = 501, truncated = 0
28.09.970.637 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.377 (> 0.100 thold), f_keep = 0.230
28.09.983.607 I slot launch_slot_: id  3 | task 15503 | processing task, is_child = 0
28.20.130.685 I slot print_timing: id  3 | task 15503 | n_gen =    100, tg =  15.07 t/s, tg_3s =  15.23 t/s
28.21.059.181 I slot print_timing: id  3 | task 15503 | prompt eval time =    3579.02 ms /   107 tokens (   33.45 ms per token,    29.90 tokens per second)
28.21.059.234 I slot print_timing: id  3 | task 15503 |        eval time =    7496.46 ms /   114 tokens (   66.34 ms per token,    15.07 tokens per second)
28.21.059.258 I slot print_timing: id  3 | task 15503 |       total time =   11075.48 ms /   221 tokens
28.21.059.280 I slot print_timing: id  3 | task 15503 |    graphs reused =      15152
28.21.063.313 I slot      release: id  3 | task 15503 | stop processing: n_tokens = 418, truncated = 0
28.21.068.192 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.285 (> 0.100 thold), f_keep = 0.275
28.21.082.540 I slot launch_slot_: id  3 | task 15618 | processing task, is_child = 0
28.30.972.185 I slot print_timing: id  3 | task 15618 | prompt eval time =    5430.97 ms /   163 tokens (   33.32 ms per token,    30.01 tokens per second)
28.30.972.194 I slot print_timing: id  3 | task 15618 |        eval time =    4458.63 ms /    68 tokens (   66.55 ms per token,    15.03 tokens per second)
28.30.972.195 I slot print_timing: id  3 | task 15618 |       total time =    9889.60 ms /   231 tokens
28.30.972.197 I slot print_timing: id  3 | task 15618 |    graphs reused =      15218
28.30.973.328 I slot      release: id  3 | task 15618 | stop processing: n_tokens = 470, truncated = 0
28.30.981.465 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.574 (> 0.100 thold), f_keep = 0.511
28.30.981.627 I slot launch_slot_: id  3 | task 15687 | processing task, is_child = 0
28.42.079.508 I slot print_timing: id  3 | task 15687 | prompt eval time =    5847.34 ms /   178 tokens (   32.85 ms per token,    30.44 tokens per second)
28.42.079.518 I slot print_timing: id  3 | task 15687 |        eval time =    5250.51 ms /    80 tokens (   66.46 ms per token,    15.05 tokens per second)
28.42.079.519 I slot print_timing: id  3 | task 15687 |       total time =   11097.84 ms /   258 tokens
28.42.079.520 I slot print_timing: id  3 | task 15687 |    graphs reused =      15296
28.42.083.319 I slot      release: id  3 | task 15687 | stop processing: n_tokens = 497, truncated = 0
28.42.088.636 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.353 (> 0.100 thold), f_keep = 0.231
28.42.102.207 I slot launch_slot_: id  3 | task 15768 | processing task, is_child = 0
28.53.004.501 I slot print_timing: id  3 | task 15768 | n_gen =    100, tg =  15.32 t/s, tg_3s =  15.48 t/s
28.54.778.893 I slot print_timing: id  3 | task 15768 | prompt eval time =    4440.80 ms /   132 tokens (   33.64 ms per token,    29.72 tokens per second)
28.54.778.904 I slot print_timing: id  3 | task 15768 |        eval time =    8235.83 ms /   127 tokens (   65.36 ms per token,    15.30 tokens per second)
28.54.778.905 I slot print_timing: id  3 | task 15768 |       total time =   12676.64 ms /   259 tokens
28.54.778.906 I slot print_timing: id  3 | task 15768 |    graphs reused =      15421
28.54.780.158 I slot      release: id  3 | task 15768 | stop processing: n_tokens = 452, truncated = 0
28.54.788.152 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.254
28.54.800.937 I slot launch_slot_: id  3 | task 15896 | processing task, is_child = 0
29.04.525.684 I slot print_timing: id  3 | task 15896 | prompt eval time =    5064.44 ms /   152 tokens (   33.32 ms per token,    30.01 tokens per second)
29.04.525.693 I slot print_timing: id  3 | task 15896 |        eval time =    4660.24 ms /    72 tokens (   65.64 ms per token,    15.24 tokens per second)
29.04.525.694 I slot print_timing: id  3 | task 15896 |       total time =    9724.68 ms /   224 tokens
29.04.525.695 I slot print_timing: id  3 | task 15896 |    graphs reused =      15491
29.04.525.771 I slot      release: id  3 | task 15896 | stop processing: n_tokens = 468, truncated = 0
29.04.534.662 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.378 (> 0.100 thold), f_keep = 0.246
29.04.546.821 I slot launch_slot_: id  3 | task 15969 | processing task, is_child = 0
29.12.086.741 I slot print_timing: id  3 | task 15969 | prompt eval time =    3644.12 ms /   109 tokens (   33.43 ms per token,    29.91 tokens per second)
29.12.086.750 I slot print_timing: id  3 | task 15969 |        eval time =    3895.74 ms /    61 tokens (   64.93 ms per token,    15.40 tokens per second)
29.12.086.751 I slot print_timing: id  3 | task 15969 |       total time =    7539.86 ms /   170 tokens
29.12.086.752 I slot print_timing: id  3 | task 15969 |    graphs reused =      15550
29.12.090.360 I slot      release: id  3 | task 15969 | stop processing: n_tokens = 364, truncated = 0
29.12.095.900 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.260 (> 0.100 thold), f_keep = 0.316
29.12.106.947 I slot launch_slot_: id  3 | task 16031 | processing task, is_child = 0
29.24.420.498 I slot print_timing: id  3 | task 16031 | prompt eval time =    6619.91 ms /   199 tokens (   33.27 ms per token,    30.06 tokens per second)
29.24.420.567 I slot print_timing: id  3 | task 16031 |        eval time =    5693.55 ms /    86 tokens (   66.98 ms per token,    14.93 tokens per second)
29.24.420.599 I slot print_timing: id  3 | task 16031 |       total time =   12313.46 ms /   285 tokens
29.24.420.631 I slot print_timing: id  3 | task 16031 |    graphs reused =      15633
29.24.420.753 I slot      release: id  3 | task 16031 | stop processing: n_tokens = 528, truncated = 0
29.24.429.555 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.348 (> 0.100 thold), f_keep = 0.218
29.24.442.637 I slot launch_slot_: id  3 | task 16118 | processing task, is_child = 0
29.35.509.707 I slot print_timing: id  3 | task 16118 | n_gen =    100, tg =  15.16 t/s, tg_3s =  15.32 t/s
29.37.362.371 I slot print_timing: id  3 | task 16118 | prompt eval time =    4538.31 ms /   136 tokens (   33.37 ms per token,    29.97 tokens per second)
29.37.362.434 I slot print_timing: id  3 | task 16118 |        eval time =    8381.33 ms /   127 tokens (   66.52 ms per token,    15.03 tokens per second)
29.37.362.461 I slot print_timing: id  3 | task 16118 |       total time =   12919.64 ms /   263 tokens
29.37.362.487 I slot print_timing: id  3 | task 16118 |    graphs reused =      15758
29.37.366.359 I slot      release: id  3 | task 16118 | stop processing: n_tokens = 456, truncated = 0
29.37.371.583 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.302 (> 0.100 thold), f_keep = 0.252
29.37.384.741 I slot launch_slot_: id  3 | task 16246 | processing task, is_child = 0
29.47.272.024 I slot print_timing: id  3 | task 16246 | prompt eval time =    4744.42 ms /   141 tokens (   33.65 ms per token,    29.72 tokens per second)
29.47.272.075 I slot print_timing: id  3 | task 16246 |        eval time =    5142.77 ms /    78 tokens (   66.79 ms per token,    14.97 tokens per second)
29.47.272.100 I slot print_timing: id  3 | task 16246 |       total time =    9887.19 ms /   219 tokens
29.47.272.122 I slot print_timing: id  3 | task 16246 |    graphs reused =      15834
29.47.276.346 I slot      release: id  3 | task 16246 | stop processing: n_tokens = 458, truncated = 0
29.47.281.092 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.399 (> 0.100 thold), f_keep = 0.251
29.47.293.908 I slot launch_slot_: id  3 | task 16325 | processing task, is_child = 0
29.54.506.243 I slot print_timing: id  3 | task 16325 | prompt eval time =    3177.97 ms /    94 tokens (   33.81 ms per token,    29.58 tokens per second)
29.54.506.317 I slot print_timing: id  3 | task 16325 |        eval time =    4034.28 ms /    63 tokens (   65.07 ms per token,    15.37 tokens per second)
29.54.506.340 I slot print_timing: id  3 | task 16325 |       total time =    7212.25 ms /   157 tokens
29.54.506.361 I slot print_timing: id  3 | task 16325 |    graphs reused =      15895
29.54.513.315 I slot      release: id  3 | task 16325 | stop processing: n_tokens = 350, truncated = 0
29.54.515.480 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.236 (> 0.100 thold), f_keep = 0.329
29.54.526.553 I slot launch_slot_: id  3 | task 16389 | processing task, is_child = 0
30.09.491.093 I slot print_timing: id  3 | task 16389 | n_gen =    100, tg =  14.53 t/s, tg_3s =  14.68 t/s
30.11.036.972 I slot print_timing: id  3 | task 16389 | prompt eval time =    8152.32 ms /   247 tokens (   33.01 ms per token,    30.30 tokens per second)
30.11.036.979 I slot print_timing: id  3 | task 16389 |        eval time =    8358.05 ms /   122 tokens (   69.07 ms per token,    14.48 tokens per second)
30.11.036.980 I slot print_timing: id  3 | task 16389 |       total time =   16510.37 ms /   369 tokens
30.11.036.981 I slot print_timing: id  3 | task 16389 |    graphs reused =      16014
30.11.037.066 I slot      release: id  3 | task 16389 | stop processing: n_tokens = 608, truncated = 0
30.11.045.915 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.303 (> 0.100 thold), f_keep = 0.189
30.11.060.265 I slot launch_slot_: id  3 | task 16512 | processing task, is_child = 0
30.21.373.491 I slot print_timing: id  3 | task 16512 | prompt eval time =    6118.88 ms /   186 tokens (   32.90 ms per token,    30.40 tokens per second)
30.21.373.501 I slot print_timing: id  3 | task 16512 |        eval time =    4194.21 ms /    65 tokens (   65.53 ms per token,    15.26 tokens per second)
30.21.373.502 I slot print_timing: id  3 | task 16512 |       total time =   10313.09 ms /   251 tokens
30.21.373.503 I slot print_timing: id  3 | task 16512 |    graphs reused =      16077
30.21.377.315 I slot      release: id  3 | task 16512 | stop processing: n_tokens = 444, truncated = 0
30.21.382.478 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.296 (> 0.100 thold), f_keep = 0.259
30.21.393.948 I slot launch_slot_: id  3 | task 16578 | processing task, is_child = 0
30.30.253.131 I slot print_timing: id  3 | task 16578 | prompt eval time =    4751.30 ms /   144 tokens (   33.00 ms per token,    30.31 tokens per second)
30.30.253.140 I slot print_timing: id  3 | task 16578 |        eval time =    4107.84 ms /    63 tokens (   66.26 ms per token,    15.09 tokens per second)
30.30.253.141 I slot print_timing: id  3 | task 16578 |       total time =    8859.14 ms /   207 tokens
30.30.253.143 I slot print_timing: id  3 | task 16578 |    graphs reused =      16138
30.30.253.218 I slot      release: id  3 | task 16578 | stop processing: n_tokens = 451, truncated = 0
30.30.261.938 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.398 (> 0.100 thold), f_keep = 0.255
30.30.274.009 I slot launch_slot_: id  3 | task 16642 | processing task, is_child = 0
30.38.533.513 I slot print_timing: id  3 | task 16642 | prompt eval time =    3247.74 ms /    95 tokens (   34.19 ms per token,    29.25 tokens per second)
30.38.533.533 I slot print_timing: id  3 | task 16642 |        eval time =    5011.71 ms /    77 tokens (   65.94 ms per token,    15.16 tokens per second)
30.38.533.537 I slot print_timing: id  3 | task 16642 |       total time =    8259.45 ms /   172 tokens
30.38.533.538 I slot print_timing: id  3 | task 16642 |    graphs reused =      16213
30.38.534.891 I slot      release: id  3 | task 16642 | stop processing: n_tokens = 365, truncated = 0
